SerialN,Name,Ratings,Price,OS,Colour,RAM,Product Dimensions,Connectivity technologies,Special features,Date
85,Karbonn Titanium Dazzle S201 (White),3.4 out of 5 stars,,"Android, Kitkat",White,1 GB,16.8 x 5.5 x 10.3 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-03-27
86,Lenovo Rocstar A319 (White),3.6 out of 5 stars,,"Android, Kitkat",White,512 MB,12.4 x 1 x 6.4 cm,"GSM, (900/1800/1900 MHz), 3G, WCDMA, (1900/2100 MHz), GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravitation sensor, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-03-27
87,Salora Njoy Power X E8 (Black),1 out of 5 stars,"4,999.00","Android, Kitkat",Black,1 GB,16.5 x 5.7 x 9.2 cm,"GSM, 3G, GPRS, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor, Gravity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-03-27
88,Sony Xperia Z5 Premium Dual (Gold),4.5 out of 5 stars,"52,099.00",Android,Gold,,15.4 x 0.8 x 7.6 cm,"GSM, HSPA, 3G, LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Fingerprint sensor, Ambient light sensor, Proximity sensor, E-mail",2016-03-27
89,"Intex Cloud Swift Smart Phone, Champagne",4.5 out of 5 stars,"7,999.00",Android,Champagne,,0.9 x 7.2 x 14.5 cm,,"HD IPS display, Single LED Flash, Auto Focus, 5MP Secondary Camera, 1280 x 720 - HD Screen Resolution, 4G LTE",2016-03-27
90,"Gionee Pioneer P6 Smart Phone, Gold",,,android,gold,1 GB,14.3 x 7.4 x 0.9 cm,,"Rear camera with LED flash, Secondary camera with flash, Talk Time 9.5 hours (3G), 13.5 hours (2G), Standby Time 108 hours (3G), 162 hours (2G), Proximity, E-Compass, Motion Sensor, Dual SIM, GSM + WCDMA, 3G Bands WCDMA-900/2100 MHz, 2G Bands GSM850/900/1800/1900",2016-03-27
91,Intex Aqua Xtreme (Red),2.8 out of 5 stars,"10,778.00",Android,Red,2 GB,14.4 x 0.7 x 7 cm,"GSM, (900/1800 MHz), 3G, HSDPA, EDGE, GPRS, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail",2016-03-27
92,Lava Iris Fuel F1 Mini (White),4.1 out of 5 stars,,Android,White,512 MB,12.6 x 1.1 x 6.3 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), EDGE, GPRS, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, E-mail, Expandable Memory: 32GB",2016-03-27
93,IDEA SMARTPHONE MAGNA FULL WHITE,4.7 out of 5 stars,,Android,white,0.50 GB,15.2 x 7.6 x 15.2 cm,HSDPA,5 mp camera,2016-03-27
94,Lenovo A6000 Shot (White),3.5 out of 5 stars,"8,999.00",Android,White,16 GB,14.1 x 0.8 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), 3G, UMTS, (850/900/1900/2100 MHz), 4G LTE, FDD, (800/850/900/1800/2100/2600 MHz), TDD, (2300/2400 MHz), GPRS, EDGE, HSPA+, WiFi 802.11 b/g/n","Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Proximity sensor, Light sensor, Vibrator sensor, E-mail",2016-03-27
95,Refurbished Samsung Galaxy S4 GT-I9500 (Deep Black),1.8 out of 5 stars,,Android,Deep Black,2 GB,13.7 x 0.8 x 7 cm,"GSM, (850/900/1800/1900 MHz), GPRS, EDGE, 3G, HSPA, (850/900/1900/2100 MHz)","Video Calls, GPS, Music Player, Video Player, Accelerometer sensor, Geomagnetic sensor, Gyro sensor, Light sensor, Pressure sensor, Proximity sensor, Gesture sensor, E-mail",2016-03-27
96,"Asus Zenfone 6 A600CG/A601CG (Red, 16GB)",3.8 out of 5 stars,,"Android, Jellybean",Red,2 GB,16.7 x 1 x 8.4 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (2100 MHz), EDGE, GPRS","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerator, eCompass, Motion sensor, Proximity sensor, Hall sensor, Gyro sensor, E-mail, Expandable Memory: 64GB",2016-03-27
97,Intex Aqua V2 Smart (White),1 out of 5 stars,,"Android, KitKat, Android^KitKat",White,256 MB,15.2 x 9.7 x 6.1 cm,HSDPA,"Expandable Memory Upto 32GB, E-Mail|Music Player|Video Player",2016-03-27
98,"Mtech Opal Q9 Android 4.4 (KITKAT) Smart Mobile Phone with 1.2 Ghz QUAD Core Processor,5 MP Camera and 4-inch screen(Blue)",,,Android,Blue,512 MB,12.5 x 6.4 x 1.1 cm,WiFi,"Bluetooth Tethering, USB, Primary Camera, Expandable Memory, GPS, Wifi",2016-03-27
99,Lava Iris 404e (Black),3 out of 5 stars,,"Android, Jellybean",Black,256 MB,12.5 x 1 x 6.4 cm,"GSM, (900/1800 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, FM Radio, G sensor, E-mail, Dual SIM, Expandable Memory: 32GB",2016-03-27
100,Iball andi 5k panther,3.5 out of 5 stars,"5,599.00","Android, KitKat, Android^KitKat",,1 GB,19 x 10.9 x 5.6 cm,HSDPA,"E-Mail, Music Player, Video Player",2016-03-27
101,HTC Desire 310 Dual Sim (Arctic White),3.5 out of 5 stars,,Android,Arctic White,512 MB,13.1 x 1.1 x 6.8 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (2100 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, Dual SIM, E-mail, Accelerometer, Expandable Memory: 32GB",2016-03-27
102,Intex Aqua Ace Mini (White),3 out of 5 stars,,Android,White,,14.5 x 0.4 x 0.9 cm,"GSM, (900/1800 MHz), WCDMA, (900/2100 MHz), 4G LTE, TDD B40, FDD 3, 5, GPRS, EDGE, HSPA, HSPA+","Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Light sensor, Proximity sensor, E-mail",2016-03-27
103,"Sony Xperia E3 (Single SIM, Black)",3.9 out of 5 stars,,"Android, Kitkat",Black,1 GB,13.7 x 0.9 x 6.9 cm,"HSPA+, WiFi","Video Calls, GPS, Music Player, Video Player, E-mail",2016-03-27
104,Refurbished Samsung Galaxy Core Prime SM-G360 (Silver),,,Android,Silver,,13.1 x 0.9 x 6.8 cm,"GSM, (850/900/1800/1900 MHz), 3G, HSDPA, (850/900/1900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi 802.11 b/g/n","Dual SIM, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, E-mail",2016-03-27
105,Lava Flair P2 (Black-Grey),3 out of 5 stars,"2,249.00",Android,Black-Grey,,12.4 x 1 x 6.5 cm,"GSM, (900/1800 MHz), GPRS, EDGE, WiFi 802.11 b/g/n","Dual SIM, Music Player, Video Player, FM Radio, E-mail",2016-03-27
106,Torque Smart 5 inch Android 1.3 Quad Core Processor Mobile Phone in White Colour,,,Android,White,,13.4 x 1 x 6.7 cm,WiFi,"Dual SIM, Android 4.4 kitkat, Screen Size 5'' Q HD 540x960 OPS Screen, RAM 512 MB & 1 GB ROM, 2800 Mah Battery",2016-03-27
107,Samsung Galaxy Grand Neo GT-I9060 (Orange),1 out of 5 stars,,"Android, Jellybean",Orange,1 GB,14.4 x 1 x 7.7 cm,"GSM, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer sensor, Proximity sensor, eCompass, E-mail, Expandable Memory: 32GB",2016-03-27
108,"Asus Zenfone 2 Laser ZE500KL (Red, 16GB)",5 out of 5 stars,"10,799.00",Android,Red,2 GB,14.4 x 1.1 x 7.2 cm,"GSM, (1900/1800/850/900 MHz), WCDMA, 3G, (850/900/1900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi 802.11 a/b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerator, G sensor, eCompass, Proximity sensor, Ambient light sensor, Hall sensor, E-mail, Expandable Memory: 128GB",2016-03-27
109,Micromax Canvas Elanza 2 A121 (White),3.8 out of 5 stars,,"Android, Jellybean",White,1 GB,18 x 4.4 x 13.6 cm,"GSM, (900/1800 MHz), WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor, Gravity sensor, E-mail, Expandable Memory: 32GB",2016-03-27
110,Karbonn Smart A1+ Super (Black),1 out of 5 stars,,"Android, Kitkat",Black,256 MB,14.6 x 8.6 x 5.4 cm,"GSM, GPRS, EDGE, WiFi","Music Player, Video Player, FM Radio, Video Calls, GPS, G sensor, Proximity sensor, E-mail, Dual SIM, Expandable Memory: 32GB",2016-03-27
111,Samsung Galaxy Note 4 (Black),4 out of 5 stars,"36,900.00","Android, Kitkat",Black,3 GB,15.4 x 0.9 x 7.9 cm,"GSM, (850/900/1800/1900 MHz), HSPA+, 3G, (850/900/1900/2100 MHz), 4G LTE, 4G, WiFi 802.11 a/b/g/n/ac","Video Calls, Single SIM, GPS, Music Player, Video Player, Gesture sensor, Accelerometer, Geo Magnetic sensor, Gyroscope, RGB ambient light sensor, Proximity sensor, Barometer, Hall Sensor, Finger Scanner, UV sensor, HRM sensor, E-mail, Expandable Memory: 64GB",2016-03-27
112,"Intex Cloud Y13+ Smart Phone 1.2 GHz Dual core, Free Flip cover - Black",,"4,599.00",Android,black,,,GSM,"800 x 480 Pixels, 4 GB (Internal) + 1.12 GB (User Memory), MicroSD upto 32 GB, External:3.2MP, 2048x1536 Pix; Internal:1.3MP, 1280x1024 Pix, GPRS, EDGE, WAP",2016-03-27
113,"Nubia Z9 Mini (Black, 16GB)",3.6 out of 5 stars,,"Android, Lollipop",Black,2 GB,14.3 x 7 x 0.8 cm,"GSM, HSPA+, LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gyroscope, Proximity sensor, Ambient light sensor, eCompass, E-mail",2016-03-27
114,Micromax Canvas Nitro 2 E311 (Grey-Silver),4 out of 5 stars,,"Android, Kitkat",Grey-Silver,2 GB,14.4 x 0.8 x 7.2 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (900/2100 MHz), HSPA, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, E-mail, FM Radio, Light sensor, Gravity sensor, Proximity sensor, Expandable Memory: 32GB",2016-03-27
115,OPPO R1 R829T (Black),2.5 out of 5 stars,,"Android, Jellybean",Black,1 GB,14.3 x 0.7 x 7 cm,"GSM, (850/900/1800/1900 MHz), (2100 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, GPS, G-Sensor, E-mail, NFC, E-compass, Light and proximity sensor, Gyro meter",2016-03-27
116,HTC Desire 620G (Santroni White),3.8 out of 5 stars,"11,290.00","Android, Kitkat",Santroni White,1 GB,15 x 1 x 7.3 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (900/2100 MHz), WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, Accelerometer, Proximity sensor, Ambient light sensor, E-mail, Expandable Memory: 32GB",2016-03-27
117,"Zync Z99 3G(Black, 8 GB, Wi-Fi+3G, 1 Tablet, 1 Charger, 1 Earphones, 1 OTG Cable and User Manual)",1 out of 5 stars,,,,,22 x 15.3 x 5 cm,,,2016-03-27
118,i-smart IS 56i(Black),,,Android,Black,1 GB,14.4 x 7.2 x 0.9 cm,3G,"Android 4.4.2 KitKat OS, 1.3 GHz Quad Core Processor, 3G With Wifi, 8 MP Primary Camera, 3.2 MP Secondary Camera",2016-03-27
119,Micromax Bolt A089 (White),2.8 out of 5 stars,,"Android, jellyBean, Android^jellyBean",white,512 MB,47.1 x 26.6 x 13.5 cm,HSDPA,"10.1 cm Touch Screen, DUAL SIM SUPPORT, 1.3 GHz Dual Core Processor, Android Jelly Bean 4.2, 32 GB Expandable Memory",2016-03-27
120,Micromax A82 (Yellow),,,"Android, KitKat, Android^KitKat",Yellow,512 MB,14.2 x 8 x 6 cm,HSDPA,"Dual Front Speakers, Wi-Fi Connectivity, Bluetooth 4.0, Pre-loaded  Applications, Dual SIM (GSM + GSM)",2016-03-27
121,Micromax Bolt A064 (White),3.9 out of 5 stars,,"Android, Kitkat",White,512 MB,18.7 x 14.5 x 3.8 cm,"GSM, (900/1800 MHz), GPRS, EDGE, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, E-mail, Expandable Memory: 32GB",2016-03-27
122,"HTC Desire 826 (Dual SIM, White Birch, 2GB RAM)",3.3 out of 5 stars,"18,995.00","Android, Lollipop",White Birch,2 GB,15.8 x 0.8 x 7.8 cm,"GSM, (850/900/1800/1900 MHz), 3G, HSDPA, (850/900/2100 MHz), GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 128GB",2016-03-27
123,"Micromax Unite 2 A106 (White, 8GB)",3.9 out of 5 stars,,"Android, Kitkat",White,1 GB,19.4 x 17 x 4.2 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (2100 MHz), GPRS, WiFi","Dual SIM, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-03-27
124,Sony Xperia Z3 Compact (Orange),3.7 out of 5 stars,,"Android, Kitkat",Orange,2 GB,12.7 x 0.9 x 6.5 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (850/900/1700/1900/2100 MHz), 4G LTE, (700/800/850/900/1700/1800/1900/2100/2600 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, FM Radio, GPS, E-mail, Expandable Memory: 128GB",2016-03-27
125,Lava Flair Z1 (White),2.5 out of 5 stars,,Android,White,1 GB,14.4 x 0.9 x 7.3 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-03-27
126,Haier Voyage V3 (Black-White),5 out of 5 stars,,Android,black,,17.6 x 9.6 x 5.4 cm,,Primary Camera,2016-03-27
127,Karbonn Titanium Delight S22 (White-Silver),2.7 out of 5 stars,"4,590.00",Android,White-Silver,512 MB,13.4 x 1 x 6.7 cm,"GSM, 3G, WCDMA, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-03-27
128,Spice Stellar Mi-362 3G Android Smartphone,2 out of 5 stars,,Android,,256 MB,,WCDMA,"Expandable Memory Upto 32GB, A",2016-03-27
129,"Honor 5X (Grey, 16GB)",4.2 out of 5 stars,"12,999.00",Android,Grey,,15.1 x 0.8 x 7.6 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (850/900/2100 MHz), 4G LTE, WiFi 802.11b/g/n","Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Light sensor, Proximity sensor, Digital compass, Fingerprint sensor, E-mail",2016-03-27
130,Lava Iris X1 Atom S (Black),3.2 out of 5 stars,"3,799.00","Android, Kitkat",Black,512 MB,12.6 x 1 x 6.3 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, Music Player, Video Player, FM Radio, Accelerometer, E-mail, Expandable Memory: 32GB",2016-03-27
131,Xolo Black 3GB (Black),3.2 out of 5 stars,"10,499.00",Android,Black,,15.6 x 0.7 x 7.7 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (900/2100 MHz), 4G LTE, (1800/2300 MHz), WiFi","Dual SIM, Music Player, Video Player, Accelerometer, Magnetometer, Ambient light sensor, Gyroscope, Hall effect sensor, Proximity sensor",2016-03-27
132,Xolo Q900T (Black),3.5 out of 5 stars,,"Android, Jellybean",Black,1 GB,13.4 x 0.9 x 6.8 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (2100 MHz), WiFi","Music Player, Video Player, FM Radio, E-mail, GPS, Accelerometer, Ambient light sensor, Proximity sensor, Magnetometer, Dual SIM, Expandable Memory: 32GB",2016-03-27
133,ZOPO COLOR C1 ZP331 (White),,"6,891.00",Android,,,15.2 x 9 x 5.1 cm,,,2016-03-27
134,Samsung Galaxy Mega 6.3 GT-I9200 (White),4.5 out of 5 stars,,"Android, jellyBean, Android^jellyBean",White,1.50 GB,16.8 x 8.8 x 0.8 cm,HSDPA,"E-Mail, Music Player, Video Player",2016-03-27
135,Karbonn A101 (White),,,"Android, Jellybean",White,512 MB,17 x 9.8 x 5.6 cm,"WiFi, HSDPA","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-03-27
136,IDEA 3G SMARTPHONE ID-4000 (BLACK),5 out of 5 stars,"3,190.00",Android,black,0.50 GB,,HSDPA,"GRAVITY SENSOR, EXPANDABLE UPTO 32GB, BUIT IN SOCIAL NETWORK AND APPLICATIONS, 15OOMAH BATTERY",2016-03-27
137,Micromax D303 (Blue),3.6 out of 5 stars,,Android,Blue,512 MB,13.6 x 1 x 6.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (900/2100 MHz), GPRS, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, Motion sensor, E-mail, Expandable Memory: 32GB",2016-03-27
138,Intex Aqua Speed (Black-Champagne),3.3 out of 5 stars,,"Android, Kitkat",Black-Champgne,2 GB,13.6 x 0.9 x 6.8 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, Music Player, Video Player, E-mail",2016-03-27
139,Bq E2 Android 4.4.2 Kitkat Mobile Phone With 1.3 Front Camera 3 Back Camera 4-Inch Wvga Capacitive Touchscreen With 480 X 800 Pixels Resolution (White),,,,,,,,,2016-03-27
140,BlackBerry PRIV (Black),3.5 out of 5 stars,"61,900.00",Android,Black,,14.7 x 0.9 x 7.7 cm,"GSM, (850/900/1800/1900 MHz), HSPA, 3G, (2100/1900/1700/850/900 MHz), 4G LTE, GPRS, EDGE, WiFi","Single SIM, GPS, Music Player, Video Player, Accelerometer, Activity monitor, Altimeter, Ambient light sensor, Gyroscope, Magnetometer, Proximity sensor, Time of flight, E-mail",2016-03-27
141,Panasonic T45 (White),,"5,599.00",Android,White,1 GB,13.1 x 1 x 6.5 cm,"GSM, 3G, LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Ambient light sensor, E-mail",2016-03-27
142,micromax canvas spark,4.8 out of 5 stars,,"Lollipop, Android",,1 GB,17.3 x 13.4 x 4.1 cm,,"Bluetooth Tethering, USB, Primary Camera, Wifi",2016-03-27
143,"Vsun V3C (Android, 4 GB, WiFi, GSM+WCDMA, Dual Sim) - White",,"3,999.00",Android,white,,,WiFi,"Camera 8.0MP, Battery capacity (mAh) 1800 mAh, Size - 4.0 """" WVGA, Dual SIM, ROM 4GB",2016-03-27
144,OptimaSmart ops_35g Android Mobile Phone (Blue),4 out of 5 stars,"2,599.00",Android,Blue,1 GB,15.7 x 9.4 x 6.4 cm,HSDPA,"Dual Band/GSM+GSM, Bluetooth, Charger/ Handsfree/ Battery/USB cable, Multi-capacitive touch  Key Pad:Touch And Type, GSM PHONE",2016-03-27
145,LG L Bello Dual D335 Black Gold,3 out of 5 stars,"10,500.00",Android,Black Titan,1 GB,18.8 x 15.6 x 5.4 cm,HSDPA,"5-inch, 1.3 GHz quad-core processor, 1GB RAM, 8GB Internal memory, expandable memory up to 32GB with microSD, Android 4.4 KitKat, 8MP rear camera with LED flash, 1MP front-facing camera",2016-03-27
146,Intex Aqua Air (White),,,Android,White,512 MB,14.6 x 1 x 7.3 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz)","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Proximity sensor, Light sensor, E-mail",2016-03-27
147,Panasonic Eluga L2 (Midnight Black),4 out of 5 stars,"6,499.00",Android,Midnight Black,1 GB,14.1 x 0.8 x 7.1 cm,"GSM, 3G, 4G LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Ambient light sensor, E-mail, Expandable Memory: 32GB",2016-03-27
148,"SWIPE VIRTUE 5"" 3G Smartphone HD, 1280 x 720 Android OS Quad-core 1.3GHz(White)",,,Android,White,,19.5 x 10.8 x 1.2 cm,3G,"Bluetooth Tethering, MP3, Dual SIM, USB, Primary Camera, Expandable Memory, Internet, Secondary Camera, Wifi, Music Player",2016-03-27
149,Micromax Canvas Blaze Q400 | 4G | Black,1.7 out of 5 stars,"4,958.00",Android,black,768 MB,15.4 x 8.6 x 4 cm,4G LTE,4G,2016-03-27
150,"Sony Xperia E4g (Dual SIM, Black)",3.5 out of 5 stars,,"Android, Kitkat",Black,1 GB,13.3 x 1.1 x 7.1 cm,"GSM, 3G, UMTS, 4G LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-03-27
151,Intex Aqua Slice 2 (White),3.3 out of 5 stars,,Android,White,1 GB,14.1 x 0.8 x 7.2 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-03-27
152,Karbonn Quattro L-50 (Grey),3.5 out of 5 stars,"6,999.00",Android,Grey,,14.1 x 0.9 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (850/900/2100 MHz), 4G LTE","Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Light sensor, Proximity sensor, E-mail",2016-03-27
153,Intex Aqua Active (White),,"3,199.00",Android,White,2 GB,12.3 x 1 x 6.4 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), EDGE, GPRS, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, E-mail",2016-03-27
154,i-smart IS 51(White),,,Android,White,512 MB,11.8 x 6.3 x 1 cm,2G,"Android 4.2.2 Jelly Bean OS, 1.2 GHz Dual Core Processor, 2G with Wi-Fi, 2 MP Primary Camera, FM & MP3 Player",2016-03-27
155,CELKON MILLENNIA Q455L(8GB Blue),,"6,000.00",Android,Blue,,13.6 x 6.8 x 0.8 cm,3G,"Android v5.0 (Lollipop), Quad Core, 1.3 GHz 1 GB RAM, 4.5 inches (Medium) 540x960 px, 8 MP Primary LED Flash 3.2 MP Front, 3G",2016-03-27
156,Videocon A53 Dual SIM Mobile Phone - Black,,"5,999.00","Android, jellyBean, Android^jellyBean",Black,1 GB,17.8 x 11.2 x 6.8 cm,HSDPA,"13.4 cms (5.3), Android 4.1 (Jelly Bean), 151.5*77.1*10.1mm, qHD Capacitive Multi Touch Screen, RAM: 1GB, Chipset: Dual Core CPU: 1.20 GHz, Wi-Fi: 802.11b/g/n, GPS-AGPS, GSM/GPRS/EDGE: 900/1800MHz,UMTS/WCDMA/HSPA: 2100MHz, Rear camera: 8.0 MP Front Camera: 2.0 MP",2016-03-27
157,"Samsung Galaxy S6 (Blue Topaz, 32GB)",3.8 out of 5 stars,"33,900.00",android,Blue Topaz,3072 MB,14.4 x 7.1 x 0.7 cm,4G LTE,"5 MP Secondary Camera, 16 MP Primary Camera, 5.1 inch Super AMOLED Touchscreen, 2.1 GHz + 1.5 GHz Octa Core Processor, 4G (LTE) - (Cat 6) 300 Mbps HSDPA",2016-03-27
158,Refurbished Mi 4 (White),3.7 out of 5 stars,,Android,White,3 GB,13.9 x 0.9 x 6.9 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (900/2100 MHz), GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Single SIM, GPS, Music Player, Video Player, E-mail",2016-03-27
159,Celkon Millennium Ultra Q500 (White),2.8 out of 5 stars,,"Android, Kitkat",White,2 MB,14.6 x 0.8 x 7.2 cm,"GSM, (850/900/1800 MHz), 3G, HSDPA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, E-mail, Expandable Memory: 32GB",2016-03-27
160,Karbonn Quattro (4G) L50-HD,3 out of 5 stars,"7,990.00",Android,,,18.6 x 18.4 x 3.8 cm,4G LTE,"Battery 2600 mAh, Camera 13 MP, Front Facing Camera 5 MP, Resolution 1280 x 720 Pixels, Type HD IPS Full Lamination",2016-03-27
161,Lava Flair S1 (Black),,,Android,Black,,13.5 x 0.9 x 6.7 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFI","Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer",2016-03-27
162,Gionee Elife S5.5 (Black),3.8 out of 5 stars,"12,499.00","Android, Jellybean",Black,2 GB,7 x 0.6 x 14.6 cm,"GSM, (850/900/1800/1900 MHz), 3G, (2100 MHz), WiFi","GPS, Music Player, Video Player, FM Radio, Proximity sensor, Accelerometer, G sensor, Compass, E-mail",2016-03-27
163,Mtech Turbo Pix (White),,,"Android, KitKat, Android^KitKat",White,1 GB,14.8 x 0.9 x 7.4 cm,HSDPA,"1900 MAH BATTERY, DIMENSION (147.8mm * 74.4mm * 8.8mm), SMS(threaded view), MMS, Email, Push Mail,IM, RSS, MP4/WMV/H.264/H.263 PLAYER. MP3/WAV/EAAC+/AC3/FLAC PLAYER, VOICE MEMO/ DIAL/COMMAND",2016-03-27
164,Intex Aqua Xtreme 2 (Black),4.9 out of 5 stars,,Android,Black,2 GB,14 x 0.8 x 7.2 cm,"GSM, 3G, HSDPA, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-03-27
165,Micromax Canvas Duet II EG111 (Black),2.1 out of 5 stars,"7,499.00","Android, Jellybean",Black,1 GB,15.5 x 1 x 7.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, GPRS, EDGE, WiFi","Music Player, Video Player, FM Radio with Recording, P/L sensor, G sensor, E-mail, Dual SIM",2016-03-27
166,Hitech Amaze 306 (Grey),,"2,999.00","Android, KitKat, Android^KitKat",Grey,256 MB,11.6 x 6.2 x 1.1 cm,HSDPA,"Expandable Memory Upto 32GB, Camera Back:2MP, Front Camer:0.3 MP, Battery Capacity:1200 mAh, 3G connectivity",2016-03-27
167,Samsung Galaxy Grand Prime 4G SM-G531F (Grey),3.5 out of 5 stars,"8,850.00",Android,Grey,1 GB,14.5 x 0.9 x 7.2 cm,"GSM, (850/900/1800/1900 MHz), 3G, (850/900/1900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Geomagnetic sensor, E-mail, Expandable Memory: 64GB",2016-03-27
