SerialN,Name,Ratings,Price,OS,Colour,RAM,Product Dimensions,Connectivity technologies,Special features,Date
908,,3.6 out of 5 stars,,Android,Black,512 MB,18.9 x 13.9 x 4.1 cm,"GSM, (900/1800 MHz), WiFi","Dual SIM, Music Player, Video Player, G sensor",2016-04-03
909,,4 out of 5 stars,,"Android, KitKat, Android^KitKat",White,1 GB,17 x 10.8 x 6.4 cm,4G LTE,"CAMERA : 8MP WITH FLASH + 5MP WITH FLASH, CPU : QUAD CORE 1.2GHZ, OS : KITKAT 4.4, 2G,3G,4G NETWORK, RAM : 1GB, ROM : 8GB, BATTERY : 1950MAH, BLUETOOTH 4.0",2016-04-03
910,,2.5 out of 5 stars,,Android,White,512 MB,17.6 x 10.4 x 6.2 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, Dual SIM, Proximity sensor, Light sensor, Accelerometer",2016-04-03
911,,,8599,"Lollipop, Android",white,,17 x 8.6 x 5.9 cm,,"Video Playback, Primary Camera, LED Flash",2016-04-03
912,,3.9 out of 5 stars,,"Android, Jellybean",Black,1 GB,16.5 x 0.8 x 8.4 cm,"GSM, GPRS, EDGE, (850/900/1800/1900 MHz), WCDMA","Music Player, Video Player, E-mail, Dual SIM, Expandable Memory: 32GB",2016-04-03
913,,,,Android,White,256 MB,12.5 x 1.1 x 6.3 cm,"GSM, 3G, GPRS, EDGE, WiFi","Dual SIM, Music Player, Video Player, FM Radio, G sensor, E-mail, Expandable Memory: 32GB",2016-04-03
914,,4 out of 5 stars,7530,Android,white,,14 x 1 x 6.5 cm,4G LTE,"2GB RAM/16GB ROM, 5 inch HD Screen, 5.0 inch HD Capacitive Touchscreen, Dual Standby Sim (4G LTE + 3G), 2000 Mah Battery, Android Lollipop 5.1",2016-04-03
915,,4 out of 5 stars,,"Android, Kitkat",Black,,14.9 x 8 x 5 cm,"GSM, 3G, WiFi","Music Player, Video Player, GPS, Dual SIM",2016-04-03
916,,1 out of 5 stars,,"Android, Gingerbread",Black,1 GB,12.4 x 1.2 x 6.4 cm,"GSM, (900/1800/1900 MHz), GPRS, WiFi, EDGE","Dual SIM, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-04-03
917,,3 out of 5 stars,,android,Black,0.50 GB,15.2 x 9.2 x 6 cm,GSM,"Android 4.4 Kitkat, Display Size 10.16(4) / Dual SIM (GSM + GSM)",2016-04-03
918,,3.5 out of 5 stars,,"Android, Jellybean",White,512 MB,12.5 x 0.9 x 6.3 cm,"GSM, (900/1800 MHz), HSPA, 3G, (2100 MHz), WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Ambient light sensor, Proximity sensor, Expandable Memory: 32GB",2016-04-03
919,,4 out of 5 stars,,Android,White,1 GB,13.1 x 0.9 x 6.8 cm,"GSM, 3G, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Expandable Memory: 128GB",2016-04-03
920,,3.5 out of 5 stars,11400,Android,White-Silver,2 GB,19 x 4.6 x 9.4 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (900/2100 MHz ), 4G LTE, GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-03
921,,2.7 out of 5 stars,8230,"Android, Kitkat",Silver,2 GB,13.6 x 0.9 x 6.8 cm,"GSM, (850/900/1800/1900 MHz), 3G, HSDPA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-04-03
922,,3.7 out of 5 stars,2299,,,,18.5 x 14.5 x 4.1 cm,,,2016-04-03
923,,3.2 out of 5 stars,2799,"Android, Kitkat",White,512 MB,17 x 6 x 10 cm,"GSM, 3G, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, E-mail, Expandable Memory: 32GB",2016-04-03
924,,,,Android,White,512 MB,11.6 x 6.1 x 1 cm,3G,"Android 4.4.2 KitKat OS, 1.3 GHz Dual Core Processor, 3G With Wifi, 3.2MP Primary Camera, 1.3MP Secondary Camera",2016-04-03
925,,2.5 out of 5 stars,4990,Android,White,0.50 GB,13 x 13 x 13 cm,HSDPA,"512MB RAM, Dual-SIM Android KitKat, 3.5 inch, 5MP, 1540 mAh battery",2016-04-03
926,,3.6 out of 5 stars,2499,Android,Black,256 MB,12.6 x 1 x 6.3 cm,"GSM, 3G, EDGE","Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Proximity sensor, E-mail",2016-04-03
927,,,,Android,Blue,,12.9 x 0.9 x 6.8 cm,"GSM, HSPA, WiFi 802.11 b/g/n","Dual SIM, GPS, Music Player, Video Player, Accelerometer, Proximity sensor, E-mail",2016-04-03
928,,,,"Android, KitKat, Android^KitKat",Blue,512 MB,19 x 10 x 4.5 cm,HSDPA,"3.5 inches, HVGA+IPS, Micro SD, up to 32 GB, Android 4.4.2 KITKAT, 1 Ghz Dual Core +ARM A7, G- Sensor, FM Radio, Li-Ion 1900 mAh battery",2016-04-03
929,,3 out of 5 stars,,"Android, Kitkat",White Birch,1 GB,14 x 1 x 7 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (850/900/2100 MHz), GPRS, EDGE, WiFi 802.11 b/g/n","Dual SIM, GPS, Music Player, Video Player, FM Radio, Ambient light sensor, Proximity sensor, Accelerometer, Expandable Memory: 32GB",2016-04-03
930,,,3989,Android,Black,,15 x 0.5 x 7.5 cm,,"Bluetooth Tethering, MP3, Dual SIM, Primary Camera, Radio, LED Flash, GPS, Wifi, Music Player",2016-04-03
931,,3.8 out of 5 stars,,"Android, KitKat, Android^KitKat",White,1 GB,,HSDPA,"5"" QHD IPS SCREEN, DUAL SIM (WCDMA+GSM) 1.3 GHZ QUAD CORE PROCESSOR, ANDRIOD 4.4.2 KITKAT, 8 MP AF REAR CAMERA WITH FLASH, 2 MP FRONT CAMERA, 8GB ROM+, 1GB RAM, 2000 MAH BATTERY, G-SENSOR PROXIMITY SENSOR LIGHT SENSOR, WI-FI B/G/N;GPS",2016-04-03
932,,3.7 out of 5 stars,17999,"Android, Kitkat",White,1 GB,14.1 x 0.8 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, (850/900/1900/2100 MHz), GPRS, EDGE, 3G","Voice Calling, Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravitation sensor, Proximity sensor, Light sensor, E-mail",2016-04-03
933,,4 out of 5 stars,4999,Android,Pearl White,,14.3 x 0.9 x 7.3 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Ambient light sensor, Proximity sensor",2016-04-03
934,,4.2 out of 5 stars,7520,"Lollipop, Android",Black,,18.6 x 18.2 x 3.6 cm,,"Bluetooth Tethering, Touchscreen, MP3, Dual SIM, USB, Primary Camera, Radio, LED Flash, GPS, Wifi",2016-04-03
935,,,5666,Android,White,1 GB,14.5 x 1 x 7.2 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), EDGE, GPRS, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, E-mail",2016-04-03
936,,3.7 out of 5 stars,,"Android, Jellybean",Black,1 GB,1 x 6.7 x 13.1 cm,"GSM, (850/900/1800/1900 MHz), UMTS(2100 MHz), EDGE, WiFi, 3G, GPRS","GPS, Music Player, Video Player, FM Radio, Proximity sensor, Ambient light sensor, Magnetometer sensor, Gyroscope sensor, Accelerometer sensor, E-mail, Expandable Memory: 32GB",2016-04-03
937,,,2299,"Android, Gingerbread, Android^Gingerbread",White,256 MB,13.7 x 10.7 x 4.6 cm,HSDPA,"E-Mail, Music Player, Video Player",2016-04-03
938,,2 out of 5 stars,,"Android, KitKat, Android^KitKat",,256 MB,16 x 10 x 7.2 cm,HSDPA,"OPERATING FREQUENCY GSM 850/900/1800/1900 WCDMA 2100 MHz, 32GB Memory Expandable,, GRAPHICS PROCESSOR UNIT (MALI 400 MP2) FOR 3D GRAPHICS ACCELERATION,, Video Player (MP4, H.263, H.264, AVI)/ MP3 PLAYER,, 3.5MM AUDIO JACK, DIMENSION :123mm*66mm*9.6mm, G-Sensor, 3G, WIFI,, WVGA DISPLAY( 480 X 800) RESOLUTION",2016-04-03
939,,2.4 out of 5 stars,49348,Android,Titanium Grey,2048 MB,15.1 x 0.9 x 8.1 cm,HSDPA,"Expandable Memory Up to 64GB, Music Player|Video Player|GPS|E-Mail",2016-04-03
940,,,8299,Android,White,3 GB,14.4 x 0.8 x 7.5 cm,"GSM, (900/1800 MHz), 3G, (900/2100 MHz), 4G LTE, WiFi 802.11b/g/n","Dual SIM, Music Player, Video Player, FM Radio, G sensor, Light sensor, Proximity sensor, E-mail",2016-04-03
941,,3.9 out of 5 stars,6775,"Android, Jellybean",Black,1 GB,15 x 8 x 5 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (2100 MHz)","Video Calls, Dual SIM, Music Player, Video Player, FM Radio, E-mail",2016-04-03
942,,3.1 out of 5 stars,4349,Android,Black,,14.4 x 0.9 x 7.2 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFi","Dual SIM, Music Player, Video Player, FM Radio, Accelerometer",2016-04-03
943,,3.9 out of 5 stars,,Android,black,,,,"HD, 1280 x 720 Pixels, IPS Display, 293 PPI, 5-point Multi-touch, Dual Sim, LTE + LTE, 2 GB RAM, 16 GB ROM, Android v5.1 (Lollipop)",2016-04-03
944,,,,,,,,,,2016-04-03
945,,,,Android,Blue,256 MB,11.9 x 6.2 x 1.1 cm,3G,"Android 4.4.2 KitKat OS, 1.2 GHz Dual Core Processor, 3G With Wifi, 2 MP Primary Camera, 1.3 MP Secondary Camera",2016-04-03
946,,4 out of 5 stars,6999,Android,Grey,1 GB,14.4 x 0.9 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), 3G, UMTS, (900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-03
947,,4 out of 5 stars,,android,BLACK TITAN,1 GB,18.2 x 15.7 x 5.2 cm,HSDPA,"Operating System		Android v4.4 (KitKat), SIM Slot(s)		DUAL SIM, GSM, RAM		1 GB, Internal Memory		4 GB, Screen Size		4.5 Inch, Display Type		IPS LCD, Main Camera		Yes, 8 MP,  	Front Camera		Yes, 0.3 MP, Flash		LED, Battery    Capacity		1900 mAH, Li-Po, Connectivity  Operating Frequency		GSM 1800 / 1900 / 850 / 900 MHz  UMTS 2100 / 900 MHz		 GPRS		Yes		 EDGE		Yes		 3G		Yes, HSDPA , HSUPA		 Wi-Fi		Yes, Wi-Fi 802.11		 Bluetooth		Yes		 GPS		Yes		 USB Connectivity		Yes, USB Port, microUSB 2.0, Multimedia  Loudspeaker		Yes		 Audio Jack		3.5 mm",2016-04-03
948,,4.2 out of 5 stars,37990,"Android, Lollipop",Ceramic White,3 GB,14.9 x 0.9 x 7.6 cm,"GSM, 3G, 4G LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, E-mail, Expandable Memory: 2TB",2016-04-03
949,,3.2 out of 5 stars,,"Android, Jellybean",White,512 MB,17.4 x 10 x 5.6 cm,"GSM, EDGE, WiFi","Music Player, Video Player, FM Radio, Video Calls, GPS, G sensor, Proximity sensor, Light sensor, Dual SIM, E-mail, Expandable Memory: 32GB",2016-04-03
950,,,4990,Android,Black,,14.6 x 1 x 7.3 cm,"GSM, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio",2016-04-03
951,,1 out of 5 stars,,Android,Pearl White,1 GB,13.8 x 1.1 x 6.9 cm,HSDPA,"Dual Core processor, Big 4.63"" Display, Dual SIM 2G calling and EDGE data support, 5  to 8 MP camera, 8GB storage",2016-04-03
952,,3.3 out of 5 stars,2777,"Android, Kitkat",Black,512 MB,15.8 x 5.4 x 8.6 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-03
953,,4.2 out of 5 stars,11499,Android,Royal Gold,,15.2 x 0.8 x 7.7 cm,"GSM, (900/1800/1900 MHz), UTMS, 3G, (900/2100 MHz), 4G LTE, WiFi 802.11 a/b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Finger print sensor, Ambient light sensor, E-mail",2016-04-03
954,,3 out of 5 stars,,"Android, Jellybean",White,256 MB,5.8 x 1.1 x 11.9 cm,"GSM, (900/1800 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, FM Radio, GPS, G sensor, E-mail, Dual SIM, Expandable Memory: 32GB",2016-04-03
955,,3.5 out of 5 stars,,"Android, Jellybean",Black,512 MB,12.5 x 0.9 x 6.3 cm,"GSM, (900/1800 MHz), HSPA, (2100 MHz), WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Ambient light sensor, Proximity sensor, Expandable Memory: 32GB",2016-04-03
956,,,,android,,2 GB,15 x 8 x 6 cm,HSDPA,"2G/ 3G Support, Camera 2 MP with Flash, 4.2.2 Jely Bean, Li-Ion 1700 mAh battery, G- Sensor",2016-04-03
957,,4.3 out of 5 stars,19999,"Android, Lollipop",Sandstone Black,,7.6 x 0.9 x 15.3 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (1/2/4/5/8 Bands), LTE, 4G, (1/3/4/7/17/38/40 Bands), WiFi 802.11 b/g/n/ac","Video Calls, Single SIM, GPS, Music Player, Video Player, Accelerometer, Gyroscope, Proximity sensor, Ambient light sensor, E-mail",2016-04-03
958,,4.1 out of 5 stars,,"Android, Jellybean",White,1 GB,14.5 x 1 x 7.9 cm,"GSM, (900/1800/850/1900 MHz), 3G, WCDMA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-04-03
959,,4.1 out of 5 stars,4939,Android,Black,1 GB,18 x 4.3 x 13.7 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-03
960,,4.4 out of 5 stars,6299,Android,brown,1 GB,20.8 x 20.4 x 4.2 cm,WCDMA,"Dual SIM, USB",2016-04-03
961,,4 out of 5 stars,,android,Black,0.50 GB,,HSDPA,"E-Mail, Music Player, Video Player",2016-04-03
962,,,4479,Android,Champagne,,12.5 x 1 x 6.5 cm,"GSM, (850/900/1800/1900 MHz), 3G, (900/2100 MHz), 4G LTE, GPRS, EDGE, HSPA, HSPA+, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, E-mail",2016-04-03
963,,4.2 out of 5 stars,,Android,Red,,14.5 x 1 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (850MHz/900MHz/1900MHz/2100MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Sensors : Accelerometer/ E-Compass/ Proximity/ Ambient Light sensor, eCompass, E-mail",2016-04-03
964,,,,"Kitkat, Android",Black,,14.3 x 7.2 x 0.8 cm,,"Bluetooth Tethering, Touchscreen, MP3, USB, Primary Camera, Radio, GPS",2016-04-03
965,,3.6 out of 5 stars,14499,"Android, Kitkat",Blue,2 GB,15.1 x 7.5 x 0.9 cm,"GSM, 3G, WCDMA, WiFi 802.11 a/b/g/n","Dual SIM, GPS, Hall Effect sensor, Infrared Proximity sensor",2016-04-03
966,,3.7 out of 5 stars,,Android,Black,,14.6 x 1 x 7.4 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Proximity sensor, Light sensor, E-mail",2016-04-03
967,,4.5 out of 5 stars,,"Android, KitKat, Android^KitKat",Black,2 GB,18.2 x 13.4 x 3.4 cm,HSDPA,"Free Transcend MicroSD Card 16 GB Class 10 Memory Card, Free Case included, Android v4.4.2 (KitKat) OS, 8 MP Secondary Camera, 13 MP Primary Camera",2016-04-03
968,,2 out of 5 stars,,"Android, Jellybean",White,512 MB,13.2 x 0.9 x 6.6 cm,"GSM, (850/900/1800/1900 MHz), (2100 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, GPS, G-Sensor, E-mail, E-compass, Light and proximity sensor, Expandable Memory: 32GB",2016-04-03
969,,4 out of 5 stars,,"Android, Kitkat",White,1.5 GB,14.2 x 0.7 x 7 cm,"GSM, HSPA, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, Accelerometer, Proximity sensor, E-mail, Expandable Memory: 64GB",2016-04-03
970,,3.4 out of 5 stars,8890,Android,Radiant Blue,1 GB,14.2 x 0.6 x 7.1 cm,"GSM, (900/1800/1900 MHz), 3G, UMTS, (900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor, Light sensor, Accelerometer, E-mail, Expandable Memory: 32GB",2016-04-03
971,,3.7 out of 5 stars,8450,"Android, Kitkat",Dark Blue,1 GB,14.1 x 0.8 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, (850/900/1900/2100 MHz), GPRS, EDGE, 3G","Voice Calling, Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravitation sensor, Proximity sensor, Light sensor, E-mail",2016-04-03
972,,,,Android,blue,,18 x 8 x 5 cm,"GSM, WiFi","Dual SIM (GSM + WCDMA), Dual Standby, Android 4.4 kitkat, Screen Size 3.5'', RAM 1 GB, E-Mail, Music Player, Video Player",2016-04-03
973,,,,"Jellybean, Android",,,17.5 x 10 x 5.7 cm,GPRS,"Android 4.2.2 Jellybean, 3.2 Megapixel Rear Camera, 1.3 Megapixel Front Camera, GPRS-EDGE, 3.5 inches HVGA Capacitive Touch",2016-04-03
974,,,25990,Android,Gold,,15.8 x 0.6 x 7.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (2100 MHz), 4G LTE, GPRS, EDGE, WiFi 802.11 a/b/g/n/ac","Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Light sensor, Fingerprint sensor, Geomagnetic sensor, E-mail",2016-04-03
975,,3 out of 5 stars,3810,"Kitkat, Android",Rock Grey,,12.9 x 1 x 6.5 cm,"GSM, 3G, GPRS, EDGE, WiFi","Dual SIM, Music Player, Video Player, FM Radio, E-mail",2016-04-03
976,,3.9 out of 5 stars,6398,"Android, Kitkat",Black,1 GB,25.8 x 19.4 x 4.2 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (2100 MHz), GPRS, WiFi","Music Player, Video Player, FM Radio with Recording, E-mail, Dual SIM, Expandable Memory: 32GB",2016-04-03
977,,2.6 out of 5 stars,3949,"Android, Jellybean",Grey,256 MB,13.5 x 1 x 6.7 cm,"GSM, (900/1800 MHz), UMTS, 3G, (2100 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, FM Radio with recording, E-mail, G sensor, Dual SIM, Expandable Memory: 16GB",2016-04-03
978,,,12860,Android,Gold,,14.8 x 0.8 x 7.3 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (900/2100 MHz), 4G LTE","Dual SIM, Music Player, Video Player, FM Radio, Accelerometer, eCompass, Proximity sensor, Gyro sensor",2016-04-03
979,,,,Android,White,256 MB,11.4 x 6 x 1.2 cm,3G,"Android 4.2.2 Jelly Bean OS, 1.3 GHz Dual Core Processor, 3G With Wifi, 3.2 MP Primary Camera, 1.3 MP Secondary Camera",2016-04-03
980,,4 out of 5 stars,13999,"Android, Jellybean",White,1 GB,7.4 x 14.4 x 0.9 cm,"GSM, (900/1800 MHz), WCDMA","Dual SIM, GPS, Music Player, Video Player",2016-04-03
981,,2.5 out of 5 stars,,"Android, Ice Cream Sandwich",White,512 MB,12.3 x 1.1 x 6.3 cm,"GSM, (900/1800/1900 MHz), EDGE, GPRS, WiFi","Music Player, Video Player, FM Radio, GPS, E-mail, Dual SIM, Expandable Memory: 32GB",2016-04-03
982,,3.1 out of 5 stars,5399,"Android, Kitkat",White,1 GB,15.4 x 4.4 x 8.4 cm,"GSM, (900/1800/1900 MHz), 3G, HSDPA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor, Accelerometer, E-mail, Expandable Memory: 32GB",2016-04-03
983,,3.3 out of 5 stars,3677,"Android, Kitkat",White,512 MB,17.4 x 5.6 x 10 cm,"GSM, (900/1800 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, E-mail, FM Radio, Proximity sensor, Light sensor, G sensor, Expandable Memory: 32GB",2016-04-03
984,,2.4 out of 5 stars,,"Android, Kitkat",Champane,256 MB,12.3 x 1 x 6.3 cm,"GSM, 3G, HSDPA, GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-04-03
985,,3 out of 5 stars,,"Android, Jellybean",Black,512 MB,11.8 x 0.9 x 6.2 cm,"GSM, (850/900/1800/1900 MHZ), UMTS, (2100 MHZ), 3G, WiFi, EDGE","GPS, Music Player, Video Player, FM Radio, Proximity Sensor, Digital Compass, Accelerometer, E-mail, Expandable Memory: 32GB",2016-04-03
986,,2.8 out of 5 stars,,"Android, Kitkat",White,512 MB,15.8 x 5.4 x 8.6 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Proximity sensor, Light sensor, E-mail",2016-04-03
987,,3.8 out of 5 stars,13289,Android,Black,,14.2 x 0.7 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), UMTS, WCDMA, 3G, (900/2100 MHz), 4G LTE, (850/1800/2300 MHz), GPRS, EDGE, WiFi","Dual SIM, Music Player, Video Player, FM Radio, Ambient light sensor, Proximity sensor, eCompass, Accelerometer, E-mail",2016-04-03
988,,,,Android,White,512 MB,,HSDPA,"Camera Features: Auto focus and Touch focus, Screen Size details: 5-inch TFT multi-touch capacitive touchscreen with 800 x 640 pixels resolution and 16M color support, Battery Power: 860mAH, Wireless Communication Technology: Bluetooth, WiFi Hotspot, GSM, (850/900/1800/1900 MHz), HSDPA, 3G, GPRS, WiFi, Battery Cell Type: Lithium Ion",2016-04-03
989,,3.6 out of 5 stars,13849,Android,Silver,2 GB,15.3 x 1.1 x 7.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (850/900/1900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, eCompass, Gyroscope sensor, Proximity sensor, Ambient light sensor, E-mail, Expandable Memory: 128GB",2016-04-03
990,,,,Android,Blue,1 GB,14.3 x 7.2 x 0.9 cm,3G,"Android 4.4.2 KitKat OS, 1.4 GHz Quad Core Processor, 3G With Wifi, 8 MP Primary Camera, 3.2 MP Secondary Camera",2016-04-03
991,,,,"Android, KitKat, Android^KitKat",Red,2 GB,18 x 9.4 x 6.2 cm,HSDPA,"Music Player, Video Player",2016-04-03
992,,,,Android,Blue,1 GB,14.3 x 0.7 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), 3G, (900/2100 MHz), 4G, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor, G sensor, eCompass, Motion sensor, E-mail",2016-04-03
993,,4.3 out of 5 stars,,"Android, Jellybean",Black,512 MB,17.2 x 9.6 x 4.2 cm,"GSM, EDGE, WiFi","Music Player, Video Player, FM Radio, Video Calls, GPS, G sensor, Proximity sensor, Light sensor, Dual SIM, E-mail, Expandable Memory: 32GB",2016-04-03
994,,4.1 out of 5 stars,,Android,Black,,15.2 x 0.9 x 7.7 cm,"GSM, (900/1800/1900 MHz), WCDMA, (900/2100 MHz), WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Proximity sensor, Light sensor, Gyro sensor, eCompass, Finger print sensor, E-mail",2016-04-03
995,,3.1 out of 5 stars,5499,"Android, Jellybean",White,1 GB,17.6 x 10.1 x 4.6 cm,HSDPA,"Panasonic ELUGA A- White, Android OS, v4.3 (Jelly Bean), Quad-core 1.2 GHz Cortex-A7, 5.0 inches, 2000 mAh, Li-Ion battery",2016-04-03
996,,1 out of 5 stars,8990,Android,White,512 MB,10.7 x 1.2 x 6 cm,"GSM, (850/900/1800/1900 MHz)","Music Player, Proximity sensor, Ambient light sensor, G-Sensor, Video Player, Expandable Memory: 4GB",2016-04-03
997,,3.3 out of 5 stars,5799,"Android, Kitkat",White Champ,2 GB,13.6 x 0.9 x 6.8 cm,"GSM, (900/1800 MHz), WCDMA, (2100 MHz), 3G, HSDPA, HSUPA, EDGE, GPRS, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Gravity sensor, Proximity sensor, Light sensor, Expandable Memory: 32GB",2016-04-03
998,,3.5 out of 5 stars,3299,android,Black & White,,6.7 x 0.9 x 13.4 cm,,"1.3 GHz Dual Core Processor, Cost effective phone",2016-04-03
999,,4.2 out of 5 stars,,"Android, Kitkat",White,512 MB,17.4 x 3.6 x 13.4 cm,"GSM, (900/1800 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, E-mail, Expandable Memory: 32GB",2016-04-03
