idd,name,ratings,price,condition,mom
1450,Shopping_Revolution,2 out of 5 stars,"Rs. 2,999.00",New,2016-04-10
1450,AMS TRADING SOLUTION,2.5 out of 5 stars,"Rs. 3,299.00",New,2016-04-10
1451,senorita-fashion,5 out of 5 stars,"Rs. 2,489.00",New,2016-04-10
1451,Amado Fashions,3.5 out of 5 stars,"Rs. 2,595.00",New,2016-04-10
1452,Shri Sai Traders (gopal),1 out of 5 stars,"Rs. 6,800.00",New,2016-04-10
1453,ADCOM,3.5 out of 5 stars,"Rs. 6,891.00",New,2016-04-10
1456,SCPL SLP,4.5 out of 5 stars,"Rs. 7,377.00",New,2016-04-10
1456,OnlineSolutions,4 out of 5 stars,"Rs. 7,420.00",New,2016-04-10
1456,deccanhubb,3 out of 5 stars,"Rs. 7,430.00",New,2016-04-10
1456,SSM cbe,1 out of 5 stars,"Rs. 7,500.00",New,2016-04-10
1460,pooja batheja,3 out of 5 stars,"Rs. 7,700.00",New,2016-04-10
1460,ALLMOBILEPHONES,3.5 out of 5 stars,"Rs. 8,999.00",New,2016-04-10
1461,Mobile Hub M,5 out of 5 stars,"Rs. 10,500.00",New,2016-04-10
1461,MIG23,5 out of 5 stars,"Rs. 10,599.00",New,2016-04-10
1461,Faizuls Communications,5 out of 5 stars,"Rs. 10,899.00",New,2016-04-10
1461,Softcloud Retails,3 out of 5 stars,"Rs. 11,200.00",New,2016-04-10
1462,Om Sai ram Ji,4 out of 5 stars,"Rs. 6,590.00",New,2016-04-10
1462,ND Mobile,3.5 out of 5 stars,"Rs. 6,999.00",New,2016-04-10
1462,bharat telecom,3 out of 5 stars,"Rs. 6,650.00",New,2016-04-10
1463,Sunil Enterprise,4 out of 5 stars,"Rs. 5,600.00",New,2016-04-10
1463,SKYOC,4 out of 5 stars,"Rs. 5,573.00",New,2016-04-10
1463,CLOUD ETAIL,4.5 out of 5 stars,"Rs. 5,615.00",New,2016-04-10
1463,deccanhubb,3 out of 5 stars,"Rs. 5,615.00",New,2016-04-10
1463,KBK International,4 out of 5 stars,"Rs. 5,618.00",New,2016-04-10
1463,NEXTGEN TELECOMMUNICATION,1 out of 5 stars,"Rs. 5,849.00",New,2016-04-10
1463,Staunch,4.5 out of 5 stars,"Rs. 5,899.00",New,2016-04-10
1463,Softcloud Retails,3 out of 5 stars,"Rs. 6,500.00",New,2016-04-10
1464,D DAILY NEED FBA SLP,4 out of 5 stars,"Rs. 18,895.00",New,2016-04-10
1464,"SSB Enterprises, Pune",5 out of 5 stars,"Rs. 19,399.00",New,2016-04-10
1465,AMEZ,4.5 out of 5 stars,"Rs. 46,900.00",New,2016-04-10
1465,ITWORLD_CHE_SLC,4.5 out of 5 stars,"Rs. 46,900.00",New,2016-04-10
1466,PLANET ELECTRONICS,1 out of 5 stars,"Rs. 15,250.00",New,2016-04-10
1470,Rockingdeals.co,4.5 out of 5 stars,"Rs. 6,290.00",Refurbished,2016-04-10
1471,intouch2016,3 out of 5 stars,"Rs. 10,361.00",New,2016-04-10
1471,Ritesh Kalwani,4.5 out of 5 stars,"Rs. 10,800.00",New,2016-04-10
1471,TABLETS &LAPTOPS,4.5 out of 5 stars,"Rs. 11,000.00",New,2016-04-10
1471,Deals Amazing,4 out of 5 stars,"Rs. 15,490.00",New,2016-04-10
1472,indian dzire,3.5 out of 5 stars,"Rs. 16,159.00",New,2016-04-10
1472,AryaEnterprises,4.5 out of 5 stars,"Rs. 16,795.00",New,2016-04-10
1474,Tech Vision,5 out of 5 stars,"Rs. 6,470.00",New,2016-04-10
1475,SCPL SLP,4.5 out of 5 stars,"Rs. 13,486.00",New,2016-04-10
1475,STAR INC,4.5 out of 5 stars,"Rs. 13,490.00",New,2016-04-10
1475,ITWORLD_CHE_SLC,4.5 out of 5 stars,"Rs. 13,490.00",New,2016-04-10
1475,vijayasaienterprises,3.5 out of 5 stars,"Rs. 13,490.00",New,2016-04-10
1475,Chandansingh Rajput,1 out of 5 stars,"Rs. 13,600.00",New,2016-04-10
1476,E2S infranet pvt.Ltd,3 out of 5 stars,"Rs. 2,265.00",New,2016-04-10
1477,BIG RETAIL,4 out of 5 stars,"Rs. 11,750.00",New,2016-04-10
1479,LION DEAL,3.5 out of 5 stars,"Rs. 2,090.00",New,2016-04-10
1479,PUSHPA RETAIL,4 out of 5 stars,"Rs. 2,099.00",New,2016-04-10
1479,CLOUD ETAIL,4.5 out of 5 stars,"Rs. 2,175.00",New,2016-04-10
1479,Bora & Bora,4.5 out of 5 stars,"Rs. 2,180.00",New,2016-04-10
1479,GADGETS_ONLINE,4.5 out of 5 stars,"Rs. 2,099.00",New,2016-04-10
1481,KELVIN FAHREN AIRTECH PVT. LTD.,3.5 out of 5 stars,"Rs. 22,000.00",New,2016-04-10
1482,SKYOC,4 out of 5 stars,"Rs. 8,958.00",New,2016-04-10
1482,Amado Fashions,3.5 out of 5 stars,"Rs. 9,150.00",New,2016-04-10
1482,D ROCKS,4 out of 5 stars,"Rs. 9,299.00",New,2016-04-10
1482,Music Shopee Kop,1 out of 5 stars,"Rs. 10,706.00",New,2016-04-10
1483,mobile hub,4.5 out of 5 stars,"Rs. 5,999.00",New,2016-04-10
1486,Softcloud Retails,3 out of 5 stars,"Rs. 8,500.00",New,2016-04-10
1486,Choice007,1 out of 5 stars,"Rs. 9,910.00",New,2016-04-10
1487,TuruSeller,4.5 out of 5 stars,"Rs. 6,349.00",New,2016-04-10
1487,Click at Jagdamba Enterprises,4.5 out of 5 stars,"Rs. 6,999.00",New,2016-04-10
1487,GAUTAM MOBILE ZONE,1 out of 5 stars,"Rs. 7,700.00",New,2016-04-10
1489,AtoZStore100,4 out of 5 stars,"Rs. 15,749.00",New,2016-04-10
1489,Deals Amazing,4 out of 5 stars,"Rs. 16,499.00",New,2016-04-10
1489,Veestyle,2.5 out of 5 stars,"Rs. 16,495.00",New,2016-04-10
1491,Swarneem sales and service,1 out of 5 stars,"Rs. 8,799.00",New,2016-04-10
1495,SA RETAILS,5 out of 5 stars,"Rs. 2,799.00",New,2016-04-10
1499,Kota Estore,2.5 out of 5 stars,"Rs. 1,275.00",New,2016-04-10
1501,Unique@Seller-FBA-SLP,4.5 out of 5 stars,"Rs. 6,978.00",New,2016-04-10
1501,Krishna infotech,5 out of 5 stars,"Rs. 7,900.00",New,2016-04-10
1501,PAMIDIMARRI MOBILES,2 out of 5 stars,"Rs. 8,999.00",New,2016-04-10
1502,deccanhubb,3 out of 5 stars,"Rs. 7,000.00",New,2016-04-10
1502,Alaghar communication,1 out of 5 stars,"Rs. 8,190.00",New,2016-04-10
1503,AtoZStore100,4 out of 5 stars,"Rs. 5,350.00",New,2016-04-10
1503,OM TECHNOLOGIES PVT LTD,3.5 out of 5 stars,"Rs. 5,499.00",New,2016-04-10
1507,INDUS SIX,1 out of 5 stars,"Rs. 7,958.00",New,2016-04-10
1507,ALLMOBILEPHONES,3.5 out of 5 stars,"Rs. 7,998.00",New,2016-04-10
1507,GURSAHIB COMMUNICATION,3 out of 5 stars,"Rs. 7,999.00",New,2016-04-10
1507,Emm Ess Refrigeration,3 out of 5 stars,"Rs. 8,850.00",New,2016-04-10
1507,PlanetTelecom,1 out of 5 stars,"Rs. 8,999.00",New,2016-04-10
1508,Amado Fashions,3.5 out of 5 stars,"Rs. 8,930.00",New,2016-04-10
1508,Faizuls Communications,5 out of 5 stars,"Rs. 9,800.00",New,2016-04-10
1508,bharat telecom,3 out of 5 stars,"Rs. 9,400.00",New,2016-04-10
1508,BLUE SKY SHOP arun kumar biswas,1 out of 5 stars,"Rs. 10,999.00",New,2016-04-10
1508,CLOUD ETAIL,4.5 out of 5 stars,"Rs. 11,349.00",New,2016-04-10
1508,Express Delivery Retail,4.5 out of 5 stars,"Rs. 12,340.00",New,2016-04-10
1511,E2S infranet pvt.Ltd,3 out of 5 stars,"Rs. 6,999.00",New,2016-04-10
1514,TELECOM -V-,3 out of 5 stars,"Rs. 17,500.00",New,2016-04-10
1515,Sunil Enterprise,4 out of 5 stars,"Rs. 18,000.00",New,2016-04-10
1515,indian dzire,3.5 out of 5 stars,"Rs. 18,018.00",New,2016-04-10
1518,Shopping Jinni,1 out of 5 stars,"Rs. 8,500.00",New,2016-04-10
1519,Anand TECH,4 out of 5 stars,"Rs. 21,899.00",New,2016-04-10
1520,Mtwravi2225,1 out of 5 stars,"Rs. 2,790.00",New,2016-04-10
1522,STAR INC,4.5 out of 5 stars,"Rs. 25,990.00",New,2016-04-10
1522,ITWORLD_CHE_SLC,4.5 out of 5 stars,"Rs. 25,990.00",New,2016-04-10
1522,Ojas_BAN_SLC,5 out of 5 stars,"Rs. 25,990.00",New,2016-04-10
1525,Deepak_Electronics,1 out of 5 stars,"Rs. 9,200.00",New,2016-04-10
1526,I-Smart,2.5 out of 5 stars,"Rs. 2,749.00",New,2016-04-10
1527,D DAILY,4.5 out of 5 stars,"Rs. 5,985.00",New,2016-04-10
1527,N F B C_Retail,3 out of 5 stars,"Rs. 5,990.00",New,2016-04-10
1527,Brisk Communications,5 out of 5 stars,"Rs. 7,999.00",New,2016-04-10
1528,LAXMI SRINIVASA,2.5 out of 5 stars,"Rs. 7,500.00",New,2016-04-10
1528,ALLMOBILEPHONES,3.5 out of 5 stars,"Rs. 8,199.00",New,2016-04-10
1529,DEVICES INDIA,4 out of 5 stars,"Rs. 9,995.00",New,2016-04-10
1530,mobilecafe online,5 out of 5 stars,"Rs. 5,000.00",New,2016-04-10
1531,SIXER DEAL,4 out of 5 stars,"Rs. 10,399.00",New,2016-04-10
1531,Midas Communications,5 out of 5 stars,"Rs. 10,999.00",New,2016-04-10
1531,MIG23,5 out of 5 stars,"Rs. 12,500.00",New,2016-04-10
1531,Deals Amazing,4 out of 5 stars,"Rs. 13,498.00",New,2016-04-10
1533,Rukmini Computers,2.5 out of 5 stars,"Rs. 6,350.00",New,2016-04-10
1534,Emm Ess Refrigeration,3 out of 5 stars,"Rs. 15,990.00",New,2016-04-10
1535,dayal enterprises,5 out of 5 stars,"Rs. 4,299.00",New,2016-04-10
1536,PlanetTelecom,1 out of 5 stars,"Rs. 31,990.00",New,2016-04-10
1537,smartcellmumbai,1 out of 5 stars,"Rs. 3,748.00",New,2016-04-10
1537,AMS TRADING SOLUTION,2.5 out of 5 stars,"Rs. 3,999.00",New,2016-04-10
1538,Midday Solutions,4 out of 5 stars,"Rs. 8,450.00",New,2016-04-10
1539,Midday Solutions,4 out of 5 stars,"Rs. 20,400.00",New,2016-04-10
1540,SSM cbe,1 out of 5 stars,"Rs. 8,500.00",New,2016-04-10
1540,Deals Amazing,4 out of 5 stars,"Rs. 9,499.00",New,2016-04-10
1540,intouch2016,3 out of 5 stars,"Rs. 9,500.00",New,2016-04-10
1540,Brisk Communications,5 out of 5 stars,"Rs. 10,251.00",New,2016-04-10
1544,Supercart,3.5 out of 5 stars,"Rs. 8,999.00",New,2016-04-10
1545,AMEZ,4.5 out of 5 stars,"Rs. 12,199.00",New,2016-04-10
1545,New member communication,1 out of 5 stars,"Rs. 12,300.00",New,2016-04-10
1545,GNSL,4.5 out of 5 stars,"Rs. 12,880.00",New,2016-04-10
1545,Goel Telecom D,4 out of 5 stars,"Rs. 12,799.00",New,2016-04-10
1545,DealsDray,4 out of 5 stars,"Rs. 12,990.00",New,2016-04-10
1546,Swarneem sales and service,1 out of 5 stars,"Rs. 7,999.00",New,2016-04-10
1546,Swarneem sales and service,1 out of 5 stars,"Rs. 7,999.00",New,2016-04-10
1546,Swarneem sales and service,1 out of 5 stars,"Rs. 7,999.00",New,2016-04-10
1553,SA RETAILS,5 out of 5 stars,"Rs. 2,999.00",New,2016-04-10
1554,AMEZ,4.5 out of 5 stars,"Rs. 6,290.00",New,2016-04-10
1554,Cherish7,1 out of 5 stars,"Rs. 8,400.00",New,2016-04-10
1554,KM Mobiles,1 out of 5 stars,"Rs. 9,090.00",New,2016-04-10
1554,Aster Enterprises,1 out of 5 stars,"Rs. 9,090.00",New,2016-04-10
1555,Supercart,3.5 out of 5 stars,"Rs. 8,099.00",New,2016-04-10
1555,Centre One,4.5 out of 5 stars,"Rs. 9,299.00",New,2016-04-10
1556,N F B C_Retail,3 out of 5 stars,"Rs. 7,618.00",New,2016-04-10
1556,Amado Fashions,3.5 out of 5 stars,"Rs. 8,440.00",New,2016-04-10
1557,Click at Jagdamba Enterprises,4.5 out of 5 stars,"Rs. 2,199.00",New,2016-04-10
1559,Shopping Jinni,1 out of 5 stars,"Rs. 20,999.00",New,2016-04-10
1560,Veestyle,2.5 out of 5 stars,"Rs. 24,950.00",New,2016-04-10
1560,VICTOR ELECTRO,4 out of 5 stars,"Rs. 27,440.00",New,2016-04-10
1561,Aster Enterprises,1 out of 5 stars,"Rs. 4,190.00",New,2016-04-10
1563,SCPL SLP,4.5 out of 5 stars,"Rs. 16,490.00",New,2016-04-10
1563,TM ENTERPRISES_SLP,4.5 out of 5 stars,"Rs. 16,490.00",New,2016-04-10
1563,SHREE GANESH MOBILES HYD SLC,4.5 out of 5 stars,"Rs. 16,490.00",New,2016-04-10
1563,ITWORLD_CHE_SLC,4.5 out of 5 stars,"Rs. 16,490.00",New,2016-04-10
1563,outlook communication,1 out of 5 stars,"Rs. 17,850.00",New,2016-04-10
1565,BAUNDIA INFOTECH,4 out of 5 stars,"Rs. 9,500.00",New,2016-04-10
1566,S.H.M.I.L.Y.,3.5 out of 5 stars,"Rs. 1,799.00",New,2016-04-10
1566,Swarneem sales and service,1 out of 5 stars,"Rs. 3,499.00",New,2016-04-10
1569,ADCOM,3.5 out of 5 stars,"Rs. 10,531.00",New,2016-04-10
1570,MANISH MOBILE,2 out of 5 stars,"Rs. 7,139.00",New,2016-04-10
1571,Gupta Telecom D,1 out of 5 stars,"Rs. 17,300.00",New,2016-04-10
1575,MANISH MOBILE,2 out of 5 stars,"Rs. 55,000.00",New,2016-04-10
1578,TECHOHOLIC,4 out of 5 stars,"Rs. 14,899.00",New,2016-04-10
1578,AMEZ,4.5 out of 5 stars,"Rs. 14,899.00",New,2016-04-10
1578,"SSB Enterprises, Pune",5 out of 5 stars,"Rs. 14,990.00",New,2016-04-10
1578,Satnam Shoppe,5 out of 5 stars,"Rs. 14,800.00",New,2016-04-10
1578,ALLMOBILEPHONES,3.5 out of 5 stars,"Rs. 15,199.00",New,2016-04-10
1579,mobilecafe online,5 out of 5 stars,"Rs. 2,850.00",New,2016-04-10
1579,Click at Jagdamba Enterprises,4.5 out of 5 stars,"Rs. 3,000.00",New,2016-04-10
1579,YUKTI ENTERPRISES,1 out of 5 stars,"Rs. 3,299.00",New,2016-04-10
1580,C.L.TELECOM,1 out of 5 stars,"Rs. 2,699.00",New,2016-04-10
1583,TuruSeller,4.5 out of 5 stars,"Rs. 3,000.00",New,2016-04-10
1585,Rockingdeals.co,4.5 out of 5 stars,"Rs. 7,999.00",New,2016-04-10
1586,Click at Jagdamba Enterprises,4.5 out of 5 stars,"Rs. 7,490.00",New,2016-04-10
1587,H.R.Communications,1 out of 5 stars,"Rs. 14,600.00",New,2016-04-10
1587,Softcloud Retails,3 out of 5 stars,"Rs. 14,630.00",New,2016-04-10
1587,Veestyle,2.5 out of 5 stars,"Rs. 14,750.00",New,2016-04-10
1587,mobile mantra,1 out of 5 stars,"Rs. 14,980.00",New,2016-04-10
1587,Faizuls Communications,5 out of 5 stars,"Rs. 14,999.00",New,2016-04-10
1587,AtoZStore100,4 out of 5 stars,"Rs. 14,990.00",New,2016-04-10
1590,HimalayaGadgetStore,3.5 out of 5 stars,"Rs. 8,000.00",New,2016-04-10
1590,SaleSpell,3.5 out of 5 stars,"Rs. 14,000.00",New,2016-04-10
1591,Electron India,3 out of 5 stars,"Rs. 6,380.00",New,2016-04-10
1591,intouch2016,3 out of 5 stars,"Rs. 6,603.00",New,2016-04-10
1592,Bansal Mobile Care,4.5 out of 5 stars,"Rs. 7,599.00",New,2016-04-10
1593,GETTECHIE,5 out of 5 stars,"Rs. 3,890.00",New,2016-04-10
1596,Veestyle,2.5 out of 5 stars,"Rs. 22,800.00",New,2016-04-10
1598,AKSHAT,4 out of 5 stars,"Rs. 8,599.00",New,2016-04-10
1605,Phoenix Swap,5 out of 5 stars,"Rs. 9,980.00",New,2016-04-10
1607,Parth Lifestyle Products,4.5 out of 5 stars,"Rs. 6,099.00",New,2016-04-10
1608,SKYOC,4 out of 5 stars,"Rs. 4,766.00",New,2016-04-10
1609,mobilearena,3 out of 5 stars,"Rs. 8,870.00",New,2016-04-10
1610,OnlineSolutions,4 out of 5 stars,"Rs. 13,190.00",New,2016-04-10
1610,D DAILY NEED FBA SLP,4 out of 5 stars,"Rs. 13,190.00",New,2016-04-10
1610,CIRCUIT BOARD,4 out of 5 stars,"Rs. 13,150.00",New,2016-04-10
1610,"SSB Enterprises, Pune",5 out of 5 stars,"Rs. 13,400.00",New,2016-04-10
1610,Click at Jagdamba Enterprises,4.5 out of 5 stars,"Rs. 13,999.00",New,2016-04-10
1616,ALLMOBILEPHONES,3.5 out of 5 stars,"Rs. 7,290.00",New,2016-04-10
1616,superb collection,4.5 out of 5 stars,"Rs. 9,999.00",New,2016-04-10
1616,Smart Tread India,3.5 out of 5 stars,"Rs. 9,999.00",New,2016-04-10
1617,Rockingdeals.co,4.5 out of 5 stars,"Rs. 4,999.00",New,2016-04-10
1618,Emm Ess Refrigeration,3 out of 5 stars,"Rs. 11,300.00",New,2016-04-10
1618,SULAL,4 out of 5 stars,"Rs. 11,300.00",New,2016-04-10
1622,sm trichy,1 out of 5 stars,"Rs. 10,100.00",New,2016-04-10
1622,Deals Amazing,4 out of 5 stars,"Rs. 10,997.00",New,2016-04-10
1622,Ritesh Kalwani,4.5 out of 5 stars,"Rs. 11,250.00",New,2016-04-10
1622,Softcloud Retails,3 out of 5 stars,"Rs. 11,499.00",New,2016-04-10
1622,Digital.hub,4.5 out of 5 stars,"Rs. 12,190.00",New,2016-04-10
1623,PAMIDIMARRI MOBILES,2 out of 5 stars,"Rs. 4,250.00",New,2016-04-10
1623,vijayasaienterprises,3.5 out of 5 stars,"Rs. 4,500.00",New,2016-04-10
1625,Mobile Hub M,5 out of 5 stars,"Rs. 5,800.00",New,2016-04-10
1625,Bliss Retails,2 out of 5 stars,"Rs. 5,999.00",New,2016-04-10
1625,Bansal Mobile Care,4.5 out of 5 stars,"Rs. 6,090.00",New,2016-04-10
1625,Zion International,1 out of 5 stars,"Rs. 6,180.00",New,2016-04-10
1625,IFTECH COMPUTERS,3 out of 5 stars,"Rs. 6,299.00",New,2016-04-10
1625,The Smart Solution,1 out of 5 stars,"Rs. 6,299.00",New,2016-04-10
1629,Chandansingh Rajput,1 out of 5 stars,"Rs. 16,950.00",New,2016-04-10
1630,MANISH MOBILE,2 out of 5 stars,"Rs. 8,400.00",New,2016-04-10
1634,Home Zone Udaipur,4 out of 5 stars,"Rs. 3,999.00",New,2016-04-10
1634,Standard Electronics Pvt. Ltd.,1 out of 5 stars,"Rs. 4,999.00",New,2016-04-10
1634,Standard Electronics Pvt. Ltd.,1 out of 5 stars,"Rs. 5,099.00",New,2016-04-10
1638,Apnamall,4 out of 5 stars,"Rs. 10,495.00",New,2016-04-10
1638,DEVICES INDIA,4 out of 5 stars,"Rs. 10,800.00",New,2016-04-10
1638,Amg pon,1 out of 5 stars,"Rs. 11,000.00",New,2016-04-10
1638,Goel Telecom D,4 out of 5 stars,"Rs. 11,300.00",New,2016-04-10
1638,go mobiles,4.5 out of 5 stars,"Rs. 11,700.00",New,2016-04-10
1642,Rockingdeals.co,4.5 out of 5 stars,"Rs. 11,999.00",Refurbished,2016-04-10
1643,deccanhubb,3 out of 5 stars,"Rs. 7,750.00",New,2016-04-10
1643,ALLMOBILEPHONES,3.5 out of 5 stars,"Rs. 7,745.00",New,2016-04-10
1643,Centre One,4.5 out of 5 stars,"Rs. 7,999.00",New,2016-04-10
1643,LOGIC SYSTEMS,2.5 out of 5 stars,"Rs. 11,500.00",New,2016-04-10
1644,SRI RAKESH ENTERPRISES,1 out of 5 stars,"Rs. 3,300.00",New,2016-04-10
1646,AMEZ,4.5 out of 5 stars,"Rs. 40,900.00",New,2016-04-10
1646,ITWORLD_CHE_SLC,4.5 out of 5 stars,"Rs. 40,900.00",New,2016-04-10
1646,Pluto Plus,4.5 out of 5 stars,"Rs. 47,990.00",New,2016-04-10
1646,MANISH MOBILE,2 out of 5 stars,"Rs. 57,400.00",New,2016-04-10
1647,TRADUS  MOBILE,2.5 out of 5 stars,"Rs. 10,999.00",New,2016-04-10
1647,TRADUS MOBILES,5 out of 5 stars,"Rs. 11,999.00",New,2016-04-10
1647,KM Mobiles,1 out of 5 stars,"Rs. 13,999.00",New,2016-04-10
1650,Sahu communication,1 out of 5 stars,"Rs. 13,000.00",New,2016-04-10
1650,Deals Amazing,4 out of 5 stars,"Rs. 13,489.00",New,2016-04-10
1650,R.K. INTERNATIONAL-FBA-SLP,3.5 out of 5 stars,"Rs. 13,490.00",New,2016-04-10
1650,SCPL SLP,4.5 out of 5 stars,"Rs. 13,490.00",New,2016-04-10
1650,SHREE GANESH MOBILES HYD SLC,4.5 out of 5 stars,"Rs. 13,490.00",New,2016-04-10
1650,Chandansingh Rajput,1 out of 5 stars,"Rs. 13,600.00",New,2016-04-10
1651,Click at Jagdamba Enterprises,4.5 out of 5 stars,"Rs. 3,699.00",New,2016-04-10
1652,LavaEstore,3.5 out of 5 stars,"Rs. 3,249.00",New,2016-04-10
1656,mobilearena,3 out of 5 stars,"Rs. 3,800.00",New,2016-04-10
1656,Kota Estore,2.5 out of 5 stars,"Rs. 3,860.00",New,2016-04-10
1656,ALLMOBILEPHONES,3.5 out of 5 stars,"Rs. 3,999.00",New,2016-04-10
1659,Parvati Electronics,1 out of 5 stars,"Rs. 4,290.00",New,2016-04-10
1660,Ryka Mobiles,4 out of 5 stars,"Rs. 11,370.00",New,2016-04-10
1660,AIIPL_BLR,4.5 out of 5 stars,"Rs. 12,450.00",New,2016-04-10
1664,AMEZ,4.5 out of 5 stars,"Rs. 5,690.00",New,2016-04-10
1668,Kota Estore,2.5 out of 5 stars,"Rs. 4,975.00",New,2016-04-10
1670,LavaEstore,3.5 out of 5 stars,"Rs. 2,599.00",New,2016-04-10
1670,vijayasaienterprises,3.5 out of 5 stars,"Rs. 3,000.00",New,2016-04-10
1670,Swarneem sales and service,1 out of 5 stars,"Rs. 3,799.00",New,2016-04-10
1673,Midday Solutions,4 out of 5 stars,"Rs. 7,500.00",New,2016-04-10
1673,pooja batheja,3 out of 5 stars,"Rs. 7,700.00",New,2016-04-10
1673,Smsoft Computers- kerala,3.5 out of 5 stars,"Rs. 8,300.00",New,2016-04-10
1673,H.R.Communications,1 out of 5 stars,"Rs. 8,500.00",New,2016-04-10
1673,Music Shopee Kop,1 out of 5 stars,"Rs. 9,116.00",New,2016-04-10
1674,KBK International,4 out of 5 stars,"Rs. 6,541.00",New,2016-04-10
1676,Ojas_BAN_SLC,5 out of 5 stars,"Rs. 25,990.00",New,2016-04-10
1676,ITWORLD_CHE_SLC,4.5 out of 5 stars,"Rs. 25,990.00",New,2016-04-10
1676,SHREE GANESH MOBILES HYD SLC,4.5 out of 5 stars,"Rs. 26,490.00",New,2016-04-10
1676,Chandansingh Rajput,1 out of 5 stars,"Rs. 32,550.00",New,2016-04-10
1677,Choice007,1 out of 5 stars,"Rs. 6,190.00",New,2016-04-10
1679,Sangam communication,2.5 out of 5 stars,"Rs. 3,950.00",New,2016-04-10
1680,Faizuls Communications,5 out of 5 stars,"Rs. 7,819.00",New,2016-04-10
1680,New Mobile Store,1 out of 5 stars,"Rs. 9,000.00",New,2016-04-10
1680,MANISH MOBILE,2 out of 5 stars,"Rs. 9,500.00",New,2016-04-10
1681,VIRAT,3.5 out of 5 stars,"Rs. 3,860.00",New,2016-04-10
1681,Mtwravi2225,1 out of 5 stars,"Rs. 4,499.00",New,2016-04-10
1682,VICTOR ELECTRO,4 out of 5 stars,"Rs. 9,860.00",New,2016-04-10
1683,AMEZ,4.5 out of 5 stars,"Rs. 32,500.00",New,2016-04-10
1683,ITWORLD_CHE_SLC,4.5 out of 5 stars,"Rs. 32,500.00",New,2016-04-10
1683,the electronic gadgets,2 out of 5 stars,"Rs. 32,455.00",New,2016-04-10
1683,the electronic gadgets,2 out of 5 stars,"Rs. 32,483.00",New,2016-04-10
1685,Faizuls Communications,5 out of 5 stars,"Rs. 5,349.00",New,2016-04-10
1686,Two3Mobile,1 out of 5 stars,"Rs. 6,590.00",New,2016-04-10
1686,MANISH MOBILE,2 out of 5 stars,"Rs. 6,540.00",New,2016-04-10
1686,Aster Enterprises,1 out of 5 stars,"Rs. 6,590.00",New,2016-04-10
1687,indian dzire,3.5 out of 5 stars,"Rs. 9,750.00",New,2016-04-10
1689,SKYOC,4 out of 5 stars,"Rs. 7,990.00",New,2016-04-10
1691,AtoZStore100,4 out of 5 stars,"Rs. 6,860.00",New,2016-04-10
1691,MAYANK ENTERPRISE,3.5 out of 5 stars,"Rs. 7,150.00",New,2016-04-10
1691,bharat telecom,3 out of 5 stars,"Rs. 6,700.00",New,2016-04-10
1692,MTB RISES,1 out of 5 stars,"Rs. 17,499.00",New,2016-04-10
1692,TELECOM -V-,3 out of 5 stars,"Rs. 21,300.00",New,2016-04-10
1693,RAMAN DEAL,4 out of 5 stars,"Rs. 9,950.00",New,2016-04-10
1695,Maniacstore,4 out of 5 stars,"Rs. 2,499.00",New,2016-04-10
1695,Maniacstore,4 out of 5 stars,"Rs. 3,999.00",New,2016-04-10
1696,Mobile Hub M,5 out of 5 stars,"Rs. 20,400.00",New,2016-04-10
1696,mobile mantra,1 out of 5 stars,"Rs. 22,980.00",New,2016-04-10
1696,sekhri telecom,1 out of 5 stars,"Rs. 25,278.00",New,2016-04-10
1697,E2S infranet pvt.Ltd,3 out of 5 stars,"Rs. 2,999.00",New,2016-04-10
1698,Seller No. 1,4 out of 5 stars,"Rs. 16,490.00",New,2016-04-10
1698,Satnam Shoppe,5 out of 5 stars,"Rs. 16,499.00",New,2016-04-10
1698,DEALS OF D DAY,4 out of 5 stars,"Rs. 16,990.00",New,2016-04-10
1698,Chandansingh Rajput,1 out of 5 stars,"Rs. 16,990.00",New,2016-04-10
1698,SIMPLE TECHNOLOGIES,3 out of 5 stars,"Rs. 17,500.00",New,2016-04-10
1698,Ritesh Kalwani,4.5 out of 5 stars,"Rs. 17,500.00",New,2016-04-10
1701,TM ENTERPRISES_SLP,4.5 out of 5 stars,"Rs. 16,490.00",New,2016-04-10
1701,ITWORLD_CHE_SLC,4.5 out of 5 stars,"Rs. 16,490.00",New,2016-04-10
1701,SHREE GANESH MOBILES HYD SLC,4.5 out of 5 stars,"Rs. 16,490.00",New,2016-04-10
1707,Mekalsuta Enterprises,1.5 out of 5 stars,"Rs. 12,299.00",New,2016-04-10
1707,Satnam Shoppe,5 out of 5 stars,"Rs. 12,990.00",New,2016-04-10
1707,DEALS OF D DAY,4 out of 5 stars,"Rs. 13,980.00",New,2016-04-10
1707,Siddak enterprises,5 out of 5 stars,"Rs. 14,000.00",New,2016-04-10
1707,Chandansingh Rajput,1 out of 5 stars,"Rs. 13,990.00",New,2016-04-10
1709,Bruag Shine,1 out of 5 stars,"Rs. 17,946.00",New,2016-04-10
1709,Chandansingh Rajput,1 out of 5 stars,"Rs. 19,990.00",New,2016-04-10
1710,Shri Sai Traders (gopal),1 out of 5 stars,"Rs. 3,575.95",New,2016-04-10
1712,SCPL SLP,4.5 out of 5 stars,"Rs. 5,494.00",New,2016-04-10
1712,Deals Amazing,4 out of 5 stars,"Rs. 5,736.00",New,2016-04-10
1712,pooja batheja,3 out of 5 stars,"Rs. 5,700.00",New,2016-04-10
1712,Ritesh Kalwani,4.5 out of 5 stars,"Rs. 6,000.00",New,2016-04-10
