SerialN,Name,Ratings,Price,OS,Colour,RAM,Product Dimensions,Connectivity technologies,Special features,Date
406,,3.8 out of 5 stars,"59,990.00",android,Gold,,14.3 x 7.1 x 0.7 cm,Edge,"5.1 inches (~70.7% screen-to-body ratio), Super AMOLED capacitive touchscreen, 16M colors, 1440 x 2560 pixels (~577 ppi pixel density), Quad-core 1.5 GHz Cortex-A53 & Quad-core 2.1 GHz Cortex-A57, 16 MP, 2988 x 5312 pixels, optical image stabilization, autofocus, LED flash",2016-04-09
407,,4 out of 5 stars,"9,999.00",Android,Black,1 GB,14.2 x 7.2 x 1.2 cm,"GSM, (850/900/1800 MHz), UMTS/HSPA+, 4G, (850/900/1900/2100 MHz), GPRS, EDGE, WiFi","Dual SIM, Micro SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer (2), Ambient Light Sensor, Proximity, Sensor Hub, E-mail",2016-04-09
408,,3.4 out of 5 stars,"19,750.00",Android,Blue,2 GB,15.8 x 0.8 x 7.8 cm,"GSM, (850/900/1800/1900 MHz), CDMA, 3G, HSDPA, (850/900/1900/2100 MHz), 4G LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 128GB",2016-04-09
409,,,,Android,Gold,512 MB,14.5 x 7.5 x 0.8 cm,3G,"Android 4.4.2 KitKat OS, 1.3 GHz Quad Core Processor, 3G With Wifi, 8 MP Primary Camera, 3.2 MP Secondary Camera",2016-04-09
410,,3.7 out of 5 stars,"6,999.00","Android, Kitkat",Black,1 GB,11.5 x 0.8 x 7.5 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (850/900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, Proximity sensor, Light sensor, Accelerometer, Magnetometer, E-mail, Expandable Memory: 32GB",2016-04-09
411,,2 out of 5 stars,"5,499.00",Android,White,,14.4 x 0.9 x 7.3 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (900/2100 MHz), HSPA, HSPA+, GPRS, EDGE, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Light sensor, Proximity sensor, E-mail",2016-04-09
412,,3.8 out of 5 stars,,"Android, Jellybean",Silver,1 GB,13.8 x 0.9 x 7 cm,HSDPA,"Dual SIM, Expandable Memory: 32GB",2016-04-09
413,,,"1,099.00",Android,Black,,,,"Media Music Player, Video Player, Image Viewer, Wireless FM Radio, ScreenScreen Size 4.5cm(1.8), 1000 mAh li-ion Battery",2016-04-09
414,,3.5 out of 5 stars,,"Android, Kitkat",Silk White,2 GB,15.6 x 9.8 x 6.4 cm,"GSM, EDGE, 3G, WiFi","GPS, Music Player, Video Player, FM Radio, Expandable Memory: 128GB",2016-04-09
415,,5 out of 5 stars,"3,599.00",android,Grey,0.50 MB,6.4 x 1.1 x 12.1 cm,WCDMA,"Expandable Memory Upto 32GB, Dual Sim, Charger/ Handsfree/ Battery/USB cable, GSM PHONE",2016-04-09
416,,1 out of 5 stars,,Android,Champagne,512 MB,12.5 x 1 x 6.5 cm,"GSM, (800/850/900/1800 MHz), 3G, WCDMA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail",2016-04-09
417,,3.9 out of 5 stars,"8,998.00",Android,Black,2 GB,15.3 x 0.8 x 7.6 cm,"GSM, (850/900/1800/1900 MHz), 3G, UMTS, (2100 MHz), 4G LTE, GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-09
418,,4.4 out of 5 stars,"10,545.00",Android,Sky Blue,8 GB,14.1 x 0.8 x 6.8 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (2100 MHz), GPRS, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor, Motion sensor, Light sensor, E-mail",2016-04-09
419,,,"2,331.00","Android, Ice Cream Sandwich, Android^Ice Cream Sandwich",White,256 MB,15.6 x 10.6 x 5.7 cm,HSDPA,"Expandable Memory Upto 32GB, E-Mail, Music Player, Video Player",2016-04-09
420,,,"3,999.00",Android,Iron Grey,,11.2 x 1.4 x 4.7 cm,"GSM, (1900/1800/850/900 MHz)",Dual SIM,2016-04-09
421,,3.8 out of 5 stars,"2,699.00",Android,White,256 MB,1 x 6.3 x 12.6 cm,HSDPA,"4-Inch TFT FWVGA LCD Display, 1.2GHz Dual Core Processor, Android KitKat, 1700 mAh Battery, Expandable up to 32 GB",2016-04-09
422,,,"25,990.00",Android,Black,,15.8 x 0.6 x 7.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (2100 MHz), 4G LTE, GPRS, EDGE, WiFi 802.11 a/b/g/n/ac","Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Light sensor, Fingerprint sensor, Geomagnetic sensor, E-mail",2016-04-09
423,,,,,,,,,,2016-04-09
424,,5 out of 5 stars,,Android,Space Grey,1 GB,7.3 x 4.8 x 0.8 cm,HSDPA,"ROM:8GB & RAM: 1GB, Dual Sim, 1.3 Ghz Quad Core, OGS IPS QHD Screen, FULL HD Recording",2016-04-09
425,,2 out of 5 stars,"2,330.00",Android,black,,10 x 5 x 5 cm,,"Bluetooth Tethering, Dual SIM, Primary Camera, Radio, Wifi",2016-04-09
426,,4.3 out of 5 stars,"19,499.00",Android,gold,,19 x 18 x 3.8 cm,4G LTE,"Primary Camera 13 MP,Secondary Camera 5 MP, DISPLAY 13.97CM(5.5) HD SUPER AMOLED, RAM - 3GB, ROM -32GB, EXP- 128GB, OS - ANDROID 5.1, LOLLIPOP, CPU -OCTA CORE 1.3 GHZ, SIM- DUAL SIM, BATTERY- 3150mah, NETWORK- 2G/3G/4G(VOLTE ENABLED, WI-FI 802.11B/G/N, OTHER FEATURE- OTG, KIDS HOME,MOOD CARD",2016-04-09
427,,3.7 out of 5 stars,"4,690.00","Android, Jellybean",Black,512 MB,12.6 x 0.9 x 6.4 cm,"GSM, 3G, WiFi","Dual SIM, GPS, Music Player, FM Radio, Proximity sensor, Accelerometer, E-mail, Expandable Memory: 32GB",2016-04-09
428,,,"8,260.00",Android,yellow,,6.6 x 0.8 x 13.3 cm,4G LTE,"Video Playback, Dual SIM, Primary Camera, LED Flash",2016-04-09
429,,3.8 out of 5 stars,"5,494.00",Android,Black,,13.5 x 1 x 6.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, HSDPA, (850/900/1900/2100 MHz), 4G LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerator, eCompass, Proximity sensor, Ambient light sensor, E-mail",2016-04-09
430,,3.5 out of 5 stars,"8,399.00",Android,Silver,2 GB,14.5 x 0.9 x 7.3 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), 4G LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Light sensor, Air shuffel sensor, E-mail, Expandable Memory: 32GB",2016-04-09
431,,,,Android,White,1 GB,14.5 x 7.2 x 0.8 cm,3G,"Android 4.4.2 KitKat OS, 1.4 GHz Quad Core Processor, 3G With Wifi, 8 MP Primary Camera, 2 MP Secondary Camera",2016-04-09
432,,,,,,,,,,2016-04-09
433,,2.3 out of 5 stars,,Android,Grey-Black,512 MB,12.5 x 1.1 x 6.5 cm,"GSM, 3G, WiFi","Video Calls, Dual SIM, Music Player, Video Player, FM Radio, Expandable Memory: 32GB",2016-04-09
434,,,"8,790.00",android,,,18.2 x 10.4 x 6.2 cm,,"12.70 cm FL display, 1.4ghz octa core processor ,  gb ram  8 gb internal, 21mbps/5.76 mbps     4000   mah battery, kitkat 4.4.2, 8 mp AF/ front 2.0 MP",2016-04-09
435,,3.9 out of 5 stars,"14,999.00",Android,White,3 GB,14.3 x 0.8 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, (850/900/1900/2100 MHz), GPRS, EDGE, WiFi 802.11 b/g/n, 4G Network: FDD Band1/3/5/7/8/20; TDD Band 40, 3G Network: 850 MHz / 900 MHz / 1900 MHz / 2100 MHz","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Proximity sensor, Light sensor, E-mail",2016-04-09
436,,3.7 out of 5 stars,,"Android, Jellybean",White,,7.4 x 1.1 x 14.5 cm,"GSM, (850/900/1800/1900 MHz), GPRS, EDGE, 3G, (2100 MHz), WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravitation sensor, E-mail, Expandable Memory: 32GB",2016-04-09
437,,5 out of 5 stars,"20,900.00","Lollipop, Android",Gunmetal Grey,2 GB,7.5 x 0.7 x 15.3 cm,4G LTE,"Camera, Radio, Internet, E-Mail, music player",2016-04-09
438,,3 out of 5 stars,"6,999.00",Android,black,,16.2 x 10 x 5.2 cm,,,2016-04-09
439,,2.5 out of 5 stars,"12,499.00",android,White,2 GB,,,"CPU : 1.7GHz Octa Core Processor, Battery:Li-ion 3000mAh, 5"" full HD(1080 X 1920) display",2016-04-09
440,,3.8 out of 5 stars,"4,999.00","Android, Kitkat",White-Silver,1 GB,13.3 x 1 x 6.6 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (2100 MHz), EDGE, GPRS, WiFi 802.11b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-09
441,,2.3 out of 5 stars,,Android,Black,512 MB,12 x 0.6 x 6 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, (2100 MHz), 3G, EDGE, GPRS, WiFi","Music Player, Video Player, GPS",2016-04-09
442,,,"3,179.00","Android, jellyBean, Android^jellyBean",Black,,16.5 x 10.5 x 4.9 cm,HSDPA,"E-Mail, Music Player, Video Player",2016-04-09
443,,3.4 out of 5 stars,,"Android, Kitkat",Black,,14 x 0.8 x 7.1 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (900/2100 MHz), HSPA+","Video Calls, Dual SIM, GPS, Music Player, Video Player, Accelerometer, Proximity sensor, Ambient light sensor, Hall effect sensor, E-mail",2016-04-09
444,,4 out of 5 stars,,"Android, Kitkat",White,2 GB,14 x 0.9 x 7 cm,"GSM, (900/1800/1900 MHz), WCDMA, 3G, (2100 MHz), WiFi","Music Player, Video Player, FM Radio, GPS, Magnetometer, Accelerometer, Gyroscope sensor, Proximity sensor, Ambient light sensor, E-mail, Dual SIM, Expandable Memory: 32GB",2016-04-09
445,,,,"Android, jellyBean, Android^jellyBean",Black,1 GB,,HSDPA,"Expandable Memory Upto 32GB, E-Mail|Music Player|Video Player",2016-04-09
446,,2.4 out of 5 stars,"5,399.00",Android,White,1 GB,14.4 x 0.9 x 7.3 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-09
447,,,,,,,,,,2016-04-09
448,,3.8 out of 5 stars,,"Android, Gingerbread, Android^Gingerbread",White,,18.8 x 10 x 5.4 cm,HSDPA,"Music Player, Video Player",2016-04-09
449,,2.1 out of 5 stars,,android,Black,1 GB,12.4 x 0.9 x 6.5 cm,WCDMA,"4 Inch IPS Display, 1.2 GHz processor, 1GB RAM + 8GB ROM, Android KitKat",2016-04-09
450,,1 out of 5 stars,"44,023.00","Android, KitKat, Android^KitKat",,2 GB,7.2 x 0.8 x 14.2 cm,HSDPA,"Expandable Memory Up to 128GB, Brand Samsung|Model ID G900|SIM Dual SIM|OS Android OS, v4.4.2 (KitKat)|Primary Camera 16 Megapixel",2016-04-09
451,,2.4 out of 5 stars,"3,799.00",Android,grey,,15 x 9.9 x 9.1 cm,,"10.16 cm (4"") IPS WVGA (800 X 480) (233PPI) Display, Powerful Dual core 1.3GHz, Cortex A7 Advanced Processor, Enhanced 5MP Camera with LED flash Enhanced 2MP front Camera for video calling, 1400mAh battery, 1 GB RAM 8GB internal storage",2016-04-09
452,,5 out of 5 stars,"8,190.00",Android,white,,16.3 x 10 x 5.9 cm,4G LTE,"Pixel Density 294 PPI, 1280 x 720 Pixels, Camera 8 MP, Front Camera 2 MP, Battery Capacity 2230 mAh",2016-04-09
453,,,,Android,Black,256 MB,11.4 x 6 x 1.2 cm,3G,"Android 4.2.2 Jelly Bean OS, 1.3 GHz Dual Core Processor, 3G With Wifi, 3.2 MP Primary Camera, 1.3 MP Secondary Camera",2016-04-09
454,,3 out of 5 stars,,"Android, Kitkat",Grey,512 MB,14.8 x 1.1 x 7.7 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFi","Voice Calling, Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor, G sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-09
455,,3 out of 5 stars,,Android,Black,1 GB,17.2 x 10.4 x 6 cm,HSDPA,"Type : MultiSim, Cpu : Octa Core 1.4GHz, Ram : 1GB OF RAM, Primary : 13MP, Wi-Fi : Yes, Sim : Dual Sim, Os Version : Android 4.4.2 Kitkat OS, Secondary : 5MP, Fm Radio : Yes",2016-04-09
456,,,,Android,White,3 GB,14.2 x 0.7 x 7 cm,"GSM, (850/900/1800/1900 MHz), 3G, HSDPA, (850/900/1900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi 802.11 a/b/g/n/ac","Video Calls, Single SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Gyro sensor, Proximity sensor, eCompass, Barometer, Heart rate sensor, SPO2 sensor, E-mail",2016-04-09
457,,3.8 out of 5 stars,"11,999.00",Android,White,,15.4 x 0.9 x 7.7 cm,"GSM, 3G, 4G LTE, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, Gyroscope, Light sensor, Accelerometer, Proximity sensor, E-mail",2016-04-09
458,,5 out of 5 stars,,Android,White,,13.4 x 1 x 6.7 cm,WiFi,"Dual SIM, Android 4.4 kitkat, Screen Size 5'' Q HD 540x960 OPS Screen, RAM 2 GB & 16 GB ROM, 2500 Mah Battery",2016-04-09
459,,2.5 out of 5 stars,"18,000.00",android,white,1 GB,16.5 x 10 x 5.5 cm,HSDPA,"Zero-gap in-cell Hybrid Touch with 14.4cm (5.7) HD Screen, Enhanced Stylus Pen & QuickMemo+, 13MP Laser Auto Focus + 5MP Front Camera, Blazing Fast 1.2 GHz Quad-Core CPU, Latest Android 5.0 Lollipop, Exceptional 3,000mAh Battery, 1.2 GHz Quad-Core CPU + Android 5.0 Lollipop, 13MP LDAF + 5MP Front Camera, Gesture Shot, Touch & Shoot",2016-04-09
460,,,,Android,Grey,,12.2 x 1.1 x 6.5 cm,"GSM, (900/1800 MHz), EDGE, GPRS","Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, E-mail",2016-04-09
461,,,"3,999.00",Android,WHITE/SILVER,,1 x 6.4 x 12.5 cm,3G,"Display Size: 10.1 cms (4), OS: Android TM 4.2.2, Display Type: TFT, Battery: 1400mAh, Stand-by time: 4 Days, Talk-Time: 6 hrs, Rear camera: 3.2 MP, Front Camera: 0.3 MP, Internal Memory: 4 GB, Expandable Memory: 32 GB, RAM: 512 MB, Memory Features: Practically Unlimited Phonebook & SMS Memory, Chipset: Single Core, CPU: 1.00 GHz",2016-04-09
462,,3.5 out of 5 stars,"3,199.00",Android,Grey,,14.5 x 1 x 6.6 cm,"GSM, HSDPA, HSUPA, 3G, GPRS, EDGE, WiFi","Dual SIM, Music Player, Video Player, FM Radio, Gravity sensor, E-mail",2016-04-09
463,,3.2 out of 5 stars,"17,990.00","Android, Lollipop",Black,2 GB,14.6 x 0.7 x 7.3 cm,"GSM, 3G, UMTS, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, E-mail, Expandable Memory: 128GB",2016-04-09
464,,,"4,349.00",Android,White,512 MB,13.6 x 0.9 x 6.8 cm,"GSM, WCDMA, HSDPA/HSUPA, EDGE, GPRS, WiFi","Video Calls, Single SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-04-09
465,,4.3 out of 5 stars,,Android,Smoke Grey,2 GB,14.8 x 0.8 x 7.4 cm,"GSM, (850/900/1800/1900 MHz), 3G, UMTS, (2100 MHz), WiFi 802.11b/g/n","Dual SIM, GPS, Music Player, Video Player, Light sensor, Proximity sensor, IR Blaster, Accelerometer, E-mail, Expandable Memory: 32GB",2016-04-09
466,,4.3 out of 5 stars,"25,000.00","Android, Kitkat",White,2 GB,13.8 x 0.9 x 6.9 cm,"GSM, (850/900/1800/1900 MHz), CDMA, WCDMA, 3G, 4G, WiFi","Accelerometer, Gyroscope, Compass, Proximity sensor, Ambient light sensor, GPS",2016-04-09
467,,,,Android,Black,3 GB,14.2 x 0.7 x 7 cm,"GSM, (850/900/1800/1900 MHz), 3G, HSDPA, (850/900/1900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi 802.11 a/b/g/n/ac","Video Calls, Single SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Gyro sensor, Proximity sensor, eCompass, Barometer, Heart rate sensor, SPO2 sensor, E-mail",2016-04-09
468,,,,Android,White,1 GB,14.4 x 7.2 x 0.9 cm,3G,"Android 4.4.2 KitKat OS, 1.3 GHz Quad Core Processor, 3G With Wifi, 8 MP Primary Camera, 3.2 MP Secondary Camera",2016-04-09
469,,4 out of 5 stars,"5,650.00","Android, Lollipop",Blue,1 GB,13.9 x 0.9 x 7.2 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, (900/2100 MHz), HSPA, 3G, WiFi 802.11/b/g/n","Dual SIM, GPS, Music Player, Video Player, FM Radio, Light sensor, Gravity sensor, Proximity sensor, E-mail, Expandable Memory: 32GB",2016-04-09
470,,,,"Android, KitKat, Android^KitKat",Black,0.50 GB,17.8 x 15.2 x 5.2 cm,HSDPA,"Expandable Memory Upto 32GB, 5 MP rear camera|Android v.4.2 Kitkat OS|4.3-inch|512 MB RAM|1.3 GHz dual-core Cortex A7 processor",2016-04-09
471,,,,Android,Cherry Red,2 GB,14.8 x 1 x 7.3 cm,"GSM, (850/900/1800/1900 MHz), 3G, UMTS, (850/900/1900/2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, E-mail, Expandable Memory: 64GB",2016-04-09
472,,3.8 out of 5 stars,,"Android, Kitkat",Black,1 GB,14.4 x 0.8 x 7.2 cm,"GSM, (900/1800 MHz), WCDMA, (2100 MHz), GPRS, EDGE, 3G, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, E-mail, Expandable Memory: 32GB",2016-04-09
473,,5 out of 5 stars,,android,WHITE,0.50 GB,16.2 x 8.9 x 8.5 cm,HSDPA,Primary Camera,2016-04-09
474,,3.4 out of 5 stars,,"Android, Jellybean",Ceramic White,512 MB,12.2 x 1.1 x 6.3 cm,"GSM, (850/900/1800/1900 MHz), EDGE, GPRS, 3G, HSPA, (900/2100 MHz), WiFi","Music Player, Video Player, E-mail, Accelerometer sensor, GPS, Dual SIM, Expandable Memory: 64GB",2016-04-09
475,,4.1 out of 5 stars,"25,590.00",Android,Gold,3 GB,14.5 x 0.8 x 7.2 cm,"GSM, 3G, 4G LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Ambient light sensor, eCompass, Hall sensor, Proximity sensor, E-mail, Expandable Memory: 200GB",2016-04-09
476,,,"3,179.00","Android, jellyBean, Android^jellyBean",White,,17 x 10.1 x 7.3 cm,HSDPA,"E-Mail, Music Player, Video Player",2016-04-09
477,,4.3 out of 5 stars,,"Android, jellyBean, Android^jellyBean",blue,512 MB,13.1 x 0.9 x 6.6 cm,HSDPA,"3.5 INCH HVGA Display (320 X 480), 3.5mm Audio Jack, Full Touch Capacitive, 1300 mAh Battery, GSM 900/1800/1900 Mhz",2016-04-09
478,,3.5 out of 5 stars,,Android,Roast Chestnut,,15.8 x 0.8 x 8 cm,"GSM, (850/900/1800/1900 MHz), 3G, UMTS, (850/900/1900/2100 MHz), LTE, WiFi 802.11 a/b/g/n/ac","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail",2016-04-09
479,,4 out of 5 stars,"10,999.00",Android,Black,2 GB,14.2 x 1.2 x 7.2 cm,"GSM, (850/900/1800 MHz), UMTS/HSPA+, 4G, (850/900/1900/2100 MHz), GPRS, EDGE, WiFi","Dual SIM, Micro SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer (2), Ambient Light Sensor, Proximity, Sensor Hub, E-mail",2016-04-09
480,,3.2 out of 5 stars,"8,334.00",Android,Black,2 GB,14.1 x 0.9 x 7 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Light sensor, Proximity sensor, G sensor, eCompass, E-mail, Expandable Memory: 32GB",2016-04-09
481,,4.2 out of 5 stars,"9,990.00",Android,White,,14.3 x 0.8 x 7.2 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (850/900/1900/2100 MHz), FDD, 4G LTE, (B1/3/5/7/8/20/), TD-40","Dual SIM, GPS, Music Player, Video Player, Distance sensor, Light sensor, G sensor, eCompass, E-mail",2016-04-09
482,,1 out of 5 stars,,Android,Black-Gold,,14.4 x 1 x 7.4 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (1900/2100 MHz)","Dual SIM, Music Player, Video Player, FM Radio",2016-04-09
483,,2 out of 5 stars,,"Android, Kitkat",White,1 GB,6.4 x 1 x 1 cm,"GSM, GPRS, EDGE, 3G, WiFi 802.11/b/g/n","Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail",2016-04-09
484,,3.4 out of 5 stars,"6,290.00","Android, Kitkat",Silver,1 GB,14.7 x 0.9 x 7.4 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFi 802.11b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-09
485,,1 out of 5 stars,,Android,Black,1.50 GB,14.2 x 0.7 x 7 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (850/900/1900/2100 MHz), GPRS, WiFi 802.11 b/g/n 2.4GHz","Dual SIM, GPS, Music Player, Video Player, Accelerometer, Hall sensor, Proximity sensor",2016-04-09
486,,3 out of 5 stars,,"Android, Jellybean",White,1 GB,13.7 x 0.7 x 6.9 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (900/2100 MHz), GPRS, EDGE, WiFi","GPS, Music Player, Video Player, FM Radio, Proximity sensor, G sensor, e-Compass, E-mail",2016-04-09
487,,3.4 out of 5 stars,,Android,White,2 GB,14.2 x 0.8 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (2100 MHz), 4G LTE, GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Ambient light sensor, Proximity sensor, Hall sensor, E-mail, Expandable Memory: 32GB",2016-04-09
488,,,"4,500.00",Android,Whitesilver,,12.5 x 6.4 x 1.1 cm,,"Android v5.1 (Lollipop), Quad Core, 1.2 GHz MediaTek 1 GB RAM, 4.0 inches (Small) 480x800 px, 5 MP Primary LED Flash 3.2 MP Front",2016-04-09
489,,3.9 out of 5 stars,,"Android, Kitkat",Black,512 MB,17.4 x 3.6 x 13.4 cm,"GSM, (900/1800 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, E-mail, Expandable Memory: 32GB",2016-04-09
490,,3.6 out of 5 stars,,"Android, Kitkat",Blue-Black,512 MB,13.4 x 1 x 6.8 cm,"GSM, (900/1800 MHz), WCDMA, (2100 MHz), 3G, EDGE, GPRS, WiFi 802.11/b/g/n","Voice Calling, Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-04-09
491,,,"6,499.00",Android,gold,,18 x 16.4 x 3.6 cm,3G,"Internal storage 16GB, Expandable storage type microSD, Expandable storage up to (GB) 32, Rear camera 8-megapixel, Front camera 3.2-megapixel",2016-04-09
492,,,,Android,White Silver,512 MB,6.8 x 1 x 13.4 cm,WCDMA,Expandable Memory Upto 32GB,2016-04-09
493,,3.6 out of 5 stars,"16,998.00",Android,Silver,,15.3 x 1.1 x 7.7 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G(850/900/1900/2100 MHz), 4G LTE, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerator, eCompass, Proximity sensor, Gyroscope, Ambient light sensor, Hall sensor, E-mail",2016-04-09
494,,3.4 out of 5 stars,,"Android, Kitkat",White,1 GB,15.6 x 0.8 x 7.8 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (2100 MHz), WiFi","Music Player, Video Player, FM Radio, GPS, Accelerometer, Proximity sensor, Ambient light sensor, Dual SIM, E-mail, Expandable Memory: 64GB",2016-04-09
495,,3.8 out of 5 stars,,"Android, Kitkat",Dazzling White,2 GB,13.2 x 0.7 x 6.6 cm,"GSM, (850/900 MHz), DCS, (1800 MHz), PCS, (1900 MHz), 3G, UMTS, (850/900/1900/2100 MHz), 4G, FDD 4G LTE, (700/850/900/1800/1900/2100/2600 MHz), TDD 4G LTE, (2300 MHz), WiFi 802.11 a/b/g/n/ac","Video Calls, Single SIM, GPS, Music Player, Video Player, Accelerometer, Gyro sensor, Geomagnetic sensor, Hall sensor, Light sensor, Proximity sensor, Gesture sensor, Fingerprint sensor, HR sensor, E-mail",2016-04-09
496,,3.1 out of 5 stars,"3,099.00",Android,Black,,12.6 x 1 x 6.3 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFi","Dual SIM, Music Player, Video Player, FM Radio, Accelerometer",2016-04-09
497,,3.5 out of 5 stars,"6,699.00",Android,Black,,14.3 x 0.9 x 7.1 cm,"GSM, HSDPA, HSUPA, 3G, 4G LTE, EDGE, GPRS, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, Light sensor, Proximity sensor, G sensor, E-mail",2016-04-09
498,,3.6 out of 5 stars,,Android,Gold,1 GB,14.5 x 0.9 x 7.2 cm,"GSM, (850/900/1800/1900 MHz), 3G, (850/900/1900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Geomagnetic sensor, E-mail, Expandable Memory: 64GB",2016-04-09
499,,3.5 out of 5 stars,"5,049.00","Android, Kitkat",Blue,1 GB,15.4 x 4.4 x 8.4 cm,"GSM, (900/1800/1900 MHz), 3G, HSDPA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor, Accelerometer, E-mail, Expandable Memory: 32GB",2016-04-09
